"t"	"glc"	"gln"	"cys2o"	"xct"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"rtkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"rtkPhos'[t]"	"glu'[t]"
66	0	2000	200	3	0.914193199510454	1.0141989377753016	87.90956660858468	1482.6202947363804	0.0317152455101919	180.28537002719779	867.8567121426805	0.04902139595888116	0.01694322263910071	1906.0706378513173	-5.6484991108877555e-6	-5.74003912925005e-6	0.0009704636974701608	0.13689088591451806	-2.169377079169267e-6	0.01251388125931863	0.0008661578540234183	4.3072403867243115e-7	-1.2656963905483351e-7	-0.0018561155170242613
67	0	2000	200	3	0.914187603597133	1.0141932453317337	87.91052790342337	1482.7553540822444	0.03171310661860467	180.29771548112979	867.857616374244	0.0490218226521438	0.01694309698396373	1906.068879580334	-5.541107614077712e-6	-5.641948113556496e-6	0.0009517437222299143	0.13324707844635314	-2.108926148787315e-6	0.01217890391979812	0.0009361898392434309	4.2249156343524235e-7	-1.2465942467913927e-7	-0.0016712304245792764
68	0	2000	200	3	0.9141821173406779	1.0141876543891142	87.91147013035777	1482.8868213670341	0.03171102705367399	180.30973088741726	867.8585815139016	0.049022240949420974	0.016942973339617903	1906.0672923701418	-5.430311952716823e-6	-5.538401166630081e-6	0.0009325247827703351	0.12970478665641624	-2.050580390798211e-6	0.011853562304025907	0.000990335902278172	4.1401875572667103e-7	-1.2258502555532168e-7	-0.001509462771769925
69	0	2000	200	3	0.9141767452818773	1.0141821717454291	87.91239255826224	1483.0147983714048	0.031709004695708976	180.32142592828873	867.8595893237123	0.04902265051103219	0.016942851906360933	1906.0658474858026	-5.313680406417113e-6	-5.426526310297709e-6	0.0009123188660346709	0.12626511309125224	-1.994419462389397e-6	0.011538012649857822	0.0010236950678767277	4.0509684233731814e-7	-1.2026883404368348e-7	-0.0013827237915494828
70	0	2000	200	3	0.9141714903836768	1.014176802203606	87.91329471563333	1483.1393829161593	0.03170703762057672	180.33280985594277	867.8606254159022	0.049023051115800166	0.016942732831000493	1906.0645215284594	-5.1957135469500405e-6	-5.311886364604342e-6	0.0008919334734959331	0.12291982184774339	-1.9400485971138125e-6	0.01123133676102116	0.0010463066053340749	3.9608313895481083e-7	-1.1786100899675203e-7	-0.0012726906186321374
71	0	2000	200	3	0.9141663544241467	1.0141715490027108	87.91417633457239	1483.2606691063143	0.031705123990971015	180.34389152367183	867.8616782155772	0.04902344263446412	0.016942616217859297	1906.0632956473396	-5.07620454617923e-6	-5.194350057434321e-6	0.0008713090036385211	0.11966739526838219	-1.8874803885432956e-6	0.010933384012836937	0.0010580856369332753	3.869549711359574e-7	-1.153579660242157e-7	-0.0011811603053691617
72	0	2000	200	3	0.9141613379182728	1.0141664137674993	87.91503735533675	1483.3787472417364	0.03170326212682217	180.35467937996668	867.8627392603635	0.049023825032535565	0.016942502127792063	1906.0621553992257	-4.9568163477441725e-6	-5.075978428721239e-6	0.0008507378475198534	0.11650362092788276	-1.8365173068735358e-6	0.01064370243215627	0.0010627805757514998	3.7784243531644663e-7	-1.128155919236784e-7	-0.001101393359733647
73	0	2000	200	3	0.9141564407297932	1.0141613972550962	87.9158778248232	1483.493704828537	0.03170145043547514	180.36518157958974	867.8638015950816	0.04902419832428147	0.01694239059781109	1906.0610888136366	-4.837606121486282e-6	-4.956959481732249e-6	0.000830210997431045	0.1134256069441316	-1.787121443804276e-6	0.010362005204985989	0.0010608683033942875	3.687447061543186e-7	-1.1023926443006268e-7	-0.0010337369456659116
74	0	2000	200	3	0.9141516626150097	1.0141565000223265	87.91669779707574	1483.6056265641666	0.03169968737182133	180.3754060071588	867.8648589558561	0.0490245625292472	0.016942281659474392	1906.0600840070792	-4.718668955681672e-6	-4.8374191623748454e-6	0.0008097433797373019	0.11043191858647917	-1.739261920425558e-6	0.010088158324224758	0.001052832688610211	3.596688749653518e-7	-1.0763230337467211e-7	-0.0009778352969776443
75	0	2000	200	3	0.9141470020627651	1.0141517210554913	87.91749755146371	1483.7145944650772	0.03169797152237268	180.38536025068746	867.8659077861917	0.049024917766793116	0.016942175301638593	1906.0591343355472	-4.6024500100578415e-6	-4.720409813097695e-6	0.0007897672809572927	0.1075171509906944	-1.692681932669684e-6	0.009821562194808075	0.0010437990882675987	3.508067451667246e-7	-1.050779550870441e-7	-0.0009235730357780546
76	0	2000	200	3	0.9141424577445605	1.0141470594837143	87.91827732488942	1483.8206874725097	0.031696301512880526	180.395051607175	867.8669443774513	0.04902526413915636	0.016942071516331696	1906.0582324898837	-4.4861715307967634e-6	-4.602593132389603e-6	0.0007697761814386759	0.10468216715601486	-1.6475845967013053e-6	0.009562388605896284	0.0010282949720948652	3.4193618415215203e-7	-1.0248627222363649e-7	-0.0008823041944389416
77	0	2000	200	3	0.9141380289079414	1.0141425151206669	87.91903724722654	1483.9239841914848	0.031694675934967755	180.40448736232247	867.8679640239433	0.04902560170201123	0.016941970314102068	1906.0573687269268	-4.372497687388933e-6	-4.487233242841359e-6	0.0007502454377152606	0.10192280274456011	-1.6037204815686317e-6	0.00931016029462708	0.0010121134295523091	3.332675326652094e-7	-9.99453415596056e-8	-0.0008433021088751345
78	0	2000	200	3	0.9141337123048691	1.0141380847003854	87.91977789327831	1484.0245575525976	0.03169309364766995	180.4136741868378	867.8689675106191	0.04902593070800451	0.016941871621907717	1906.0565436700037	-4.260798203145822e-6	-4.373604344621143e-6	0.0007310617804718172	0.09923629612330831	-1.5610773505497553e-6	0.009064635597241312	0.0009940279260767272	3.247508881933954e-7	-9.743657983976245e-8	-0.0008084409163340617
79	0	2000	200	3	0.914129507025183	1.0141337677852929	87.92049941958545	1484.1224813978401	0.03169155334264439	180.42261891064226	867.8699506623285	0.04902625122495038	0.01694177544233236	1906.0557489760924	-4.150416179299826e-6	-4.260924608678505e-6	0.00071210427174417	0.09662297714185197	-1.5197079241057476e-6	0.008825865737648146	0.0009727496155169598	3.163333419004519e-7	-9.493887326811833e-8	-0.0007805005583689746
80	0	2000	200	3	0.914125410266358	1.0141295615802952	87.92120231232687	1484.2178258370805	0.03169005389288406	180.43132795199142	867.8709137532218	0.04902656346780751	0.01694168171467313	1906.0549834512829	-4.043409736717253e-6	-4.151755343727977e-6	0.0006937355634483656	0.09407726080887904	-1.479381554686765e-6	0.008593262027484932	0.0009531305220100271	3.081761481988743e-7	-9.252147437156709e-8	-0.0007511796562625654
81	0	2000	200	3	0.9141214195891783	1.014125463734692	87.92188699941701	1484.310658638398	0.031688594199618725	180.43980752483088	867.8718563200747	0.049026867624798465	0.016941590389325266	1906.0542453555886	-3.938252888237915e-6	-4.044205819659927e-6	0.000675692969157999	0.09159970129624724	-1.4401949341308618e-6	0.00836692871825502	0.0009317015351357189	3.00161609564287e-7	-9.01342505296163e-8	-0.0007256423278063012
82	0	2000	200	3	0.9141175328435508	1.0141214722211946	87.92255385195317	1484.401047108539	0.031687173150859865	180.4480638058373	867.8727773727733	0.04902716385992086	0.016941501425292577	1906.0535316603325	-3.83569161449928e-6	-3.939282792065149e-6	0.0006580903332711228	0.08918774756389486	-1.4020693717872469e-6	0.008146593684505252	0.0009105158494565044	2.923433197591372e-7	-8.780405193416824e-8	-0.000701827453907543
83	0	2000	200	3	0.9141137473615167	1.0141175843316554	87.9232033279578	1484.489055183445	0.03168578972473289	180.45610263955243	867.8736774123064	0.04902745237659723	0.01694141476298636	1906.0528414468556	-3.7356940288432374e-6	-3.836914127407241e-6	0.0006409355239759716	0.08683892763134658	-1.3649509816777217e-6	0.007932037497493695	0.0008895917915004868	2.8472256899749466e-7	-8.552965489016618e-8	-0.0006787274326997245
84	0	2000	200	3	0.9141100606388918	1.0141137975802819	87.92383586422764	1484.574745923659	0.03168444291162069	180.46392979878306	867.8745565565141	0.04902773336755732	0.016941330348376096	1906.0521737856195	-3.6381223896947777e-6	-3.7369625493355334e-6	0.0006241989056263059	0.08455274065614557	-1.3288421747368132e-6	0.007723211825462967	0.0008686391529761183	2.7728709799059944e-7	-8.330756756028389e-8	-0.0006569980776203248
85	0	2000	200	3	0.9141064703479054	1.0141101096364227	87.92445185715836	1484.6581805460423	0.031683131718990225	180.47155088211508	867.8754147111705	0.049028007009199404	0.016941248131221488	1906.0515269368343	-3.5428484192681204e-6	-3.6393140139577668e-6	0.0006078538183369248	0.08232641382822045	-1.2937027064668389e-6	0.0075198617645370796	0.0008476961160939745	2.700258448247349e-7	-8.113515699242605e-8	-0.0006369190045404016
86	0	2000	200	3	0.9141029741424285	1.0141065181480435	87.92505170955545	1484.7394185612986	0.03168185518863899	180.47897133446847	867.8762520428983	0.049028273480308686	0.016941168060515113	1906.050899597658	-3.4501042317238697e-6	-3.544236656111843e-6	0.0005919454494147039	0.08015942486138009	-1.2595052995058839e-6	0.0073219346943344775	0.0008272891164376262	2.629581782797923e-7	-7.901967885406614e-8	-0.0006173524818033326
87	0	2000	200	3	0.9140995692108445	1.0141030201914254	87.92563590888459	1484.8185181077117	0.031680612420361354	180.48619645545784	867.8770696812768	0.04902853299684439	0.01694109006953266	1906.050292584679	-3.3600534102046364e-6	-3.4519598299957025e-6	0.0005765029048906791	0.07804886761064807	-1.2261838641387058e-6	0.007129150757421341	0.0008078677233223007	2.5609703798890135e-7	-7.696803669065178e-8	-0.0005971466338792187
88	0	2000	200	3	0.9140962534466606	1.014099613661884	87.92620481475726	1484.8955346958123	0.03167940251569395	180.49323132292938	867.8778675385101	0.04902878571867439	0.016941014112940446	1906.049704358074	-3.2717694311440675e-6	-3.3613825020886365e-6	0.0005613585364333374	0.07599350823664325	-1.1937780790506705e-6	0.006941427658650152	0.0007877268258915714	2.4936876686265815e-7	-7.495089838528456e-8	-0.0005797797342251018
89	0	2000	200	3	0.9140930250830346	1.0140962968599219	87.92675872534949	1484.9705235234771	0.031678224558986494	180.5000809977212	867.8786448950938	0.04902903177866784	0.016940940156234603	1906.0491320788944	-3.1852522945421627e-6	-3.2725046723906453e-6	0.0005465123440426789	0.0739933467393656	-1.1622879442417781e-6	0.0067587653980209095	0.0007668664241454381	2.4277336490106287e-7	-7.296826393796446e-8	-0.0005652517828409822
90	0	2000	200	3	0.9140898822515884	1.0140930679621862	87.92729795707382	1485.0435396243574	0.03167707764430127	180.50675052203584	867.8794012536766	0.04902927131774005	0.01694086816157084	1906.0485733229077	-3.101192294369675e-6	-3.1861688842989335e-6	0.0005320883718256223	0.07204718372180266	-1.1316458273070746e-6	0.006581029599779508	0.0007468025376359382	2.363655539695608e-7	-7.104287540117745e-8	-0.0005507264736838861
91	0	2000	200	3	0.9140868216160296	1.014089923344562	87.92782309122289	1485.1146340318521	0.03167596103752142	180.51324451800792	867.8801394404828	0.04902950459352047	0.016940798042185082	1906.0480319919122	-3.0203028970716805e-6	-3.103269851601569e-6	0.0005182177173434387	0.07014997016105348	-1.1017082511058653e-6	0.006407728440050895	0.0007293641880748944	2.3020280674887376e-7	-6.919970625611341e-8	-0.0005324981587190314
92	0	2000	200	3	0.9140838411976463	1.0140868610155087	87.92833446809053	1485.1838562424662	0.03167487394676163	180.51956751110728	867.8808595682796	0.049029731756953306	0.016940729754538062	1906.0475072013076	-2.940757943569987e-6	-3.0215917421721987e-6	0.0005045738089334407	0.0683027899605131	-1.072613787196824e-6	0.006239023854326621	0.0007106845188490615	2.24140858788609e-7	-6.737939791218204e-8	-0.0005176456920454553
93	0	2000	200	3	0.9140809396519946	1.0140838797541032	87.92883231442278	1485.25125628956	0.0316738155289096	180.5257240979079	867.8815603957472	0.049029952908837805	0.01694066327576899	1906.0469955752455	-2.8625574338645945e-6	-2.9411345560108214e-6	0.0004911566465956277	0.06650564312018152	-1.0443624355799513e-6	0.006074915842606689	0.0006907635299584394	2.1817971008876645e-7	-6.558195036938341e-8	-0.0005061690736631576
94	0	2000	200	3	0.9140781154811854	1.0140809781486944	87.92931688371169	1485.3168839513887	0.03167278495485551	180.53171884579731	867.8822410322097	0.04903016816190799	0.016940598577896905	1906.0464943158124	-2.786546164904048e-6	-2.8629488868762546e-6	0.0004781135979935368	0.06475701320713995	-1.016874934762321e-6	0.005915233398374918	0.0006715400182631672	2.123851038024055e-7	-6.383559044172538e-8	-0.0004948625877085308
95	0	2000	200	3	0.9140753655956858	1.0140781528017728	87.92978870851302	1485.3807847953644	0.031671781571070326	180.53755587518359	867.8829043403977	0.04903037775319661	0.016940535579304472	1906.0460069536023	-2.713481468974758e-6	-2.787992934734008e-6	0.00046558034851383004	0.06305211989848261	-9.900139046017782e-7	0.005759507881402723	0.0006550062711664071	2.0681707557514135e-7	-6.21667735369282e-8	-0.0004801227533636408
96	0	2000	200	3	0.9140726880049787	1.0140754016668678	87.93024813309648	1485.4430030814942	0.03167080468450832	180.5432392265746	867.8835509045784	0.04903058183526344	0.016940474233991615	1906.0455335484642	-2.6419565796837733e-6	-2.7145248541182815e-6	0.00045331316230712065	0.06139189751542364	-9.638804884088566e-7	0.005607877407849422	0.0006380520035696532	2.0136666021989424e-7	-6.052903128241233e-8	-0.00046694844365661797
97	0	2000	200	3	0.9140700811692575	1.0140727232561075	87.93069542352538	1485.5035834807038	0.03166985356755552	180.54877299501376	867.8841803042313	0.049030780525721344	0.01694041451088369	1906.0450725348735	-2.5719714970310937e-6	-2.6425446450290733e-6	0.00044131203937340847	0.05977634605796303	-9.384746861835559e-7	0.005460341977715014	0.0006206772154729055	1.9603385773666414e-7	-5.8922363678177746e-8	-0.00045533965858746226
98	0	2000	200	3	0.9140675434856613	1.0140701159969974	87.93113085560968	1485.5625704816828	0.031668927498822406	180.55416125537306	867.8847922781134	0.049030973946744015	0.016940356376636243	1906.0446225295416	-2.503822031334751e-6	-2.572449724978556e-6	0.00042962288814906785	0.05820447729547369	-9.137647083661667e-7	0.005316794741898891	0.0006036398238395642	1.9084011964667722e-7	-5.735745687657707e-8	-0.0004444115004365283
99	0	2000	200	3	0.914065072835855	1.014067577620719	87.93155478681008	1485.6200056494822	0.03166802583564838	180.5594077861978	867.8853879820737	0.04903116225838314	0.016940299778943263	1906.044183961279	-2.4377774252324935e-6	-2.5046109860494468e-6	0.00041829148784497015	0.056672485795729644	-8.896651902653773e-7	0.005176872092876339	0.0005878627156919255	1.858061726742313e-7	-5.584485969140583e-8	-0.00043270533883482286
100	0	2000	200	3	0.9140626673311231	1.014065106158717	87.93196754253577	1485.6759287082593	0.03166714796134073	180.5645162099294	867.8859681927826	0.049031345605117495	0.01694024467305565	1906.0437571582354	-2.3735318827146663e-6	-2.4386211723778355e-6	0.00040727193872392255	0.05518025925109681	-8.661869756080323e-7	0.005040580555597454	0.0005726533210788765	1.8091031011011305e-7	-5.437384614316659e-8	-0.0004208810627370394
101	0	2000	200	3	0.9140603251724018	1.0140626997620659	87.93236943463792	1485.7303794229695	0.031666293254596016	180.56949015767958	867.8865334779537	0.04903152412503149	0.016940191017389767	1906.0433422385252	-2.3110854037812696e-6	-2.3744802839637228e-6	0.000396564240785925	0.0537277976615752	-8.433300643941314e-7	0.004907920130062235	0.000558011640000417	1.7615253195432245e-7	-5.2944416231859355e-8	-0.00040893867214317783
102	0	2000	200	3	0.9140580446201129	1.0140603566493602	87.93276076360631	1485.7833974693272	0.031665461091631986	180.57433325324894	867.8870842814847	0.04903169795131276	0.016940138772134718	1906.042939079745	-2.2501997200224027e-6	-2.3119195419927454e-6	0.00038612284814022784	0.05231457887121639	-8.211014058001188e-7	0.0047788462377512915	0.0005434570692891375	1.7151321886101776e-7	-5.154954258306176e-8	-0.0003978191434940213
103	0	2000	200	3	0.9140558242673448	1.01405807540222	87.93314176606467	1485.83502058813	0.03166465086078029	180.5790489462247	867.8876204885853	0.04903186718971818	0.016940087906754015	1906.0425464098464	-2.190782905808824e-6	-2.2508634394161307e-6	0.0003759295543502903	0.050937624142471855	-7.994534358990434e-7	0.004653083794046141	0.0005290628793353343	1.669847128899828e-7	-5.0187751011366477e-8	-0.000387507502297109
104	0	2000	200	3	0.9140536625001218	1.0140558543450806	87.93351271768657	1485.8852846484285	0.03166386199848357	180.58364050899758	867.8881426187382	0.049032031962980366	0.01694003838356831	1906.0421640910447	-2.1330286300911886e-6	-2.191539539391817e-6	0.0003660211752436005	0.049596461863120375	-7.783642958400786e-7	0.0045305858319788705	0.0005153031740260995	1.6258293240303523e-7	-4.8865152594995154e-8	-0.00037711694903183146
105	0	2000	200	3	0.9140515576559052	1.0140536917457401	87.93387390338671	1485.9342254426726	0.03166309394591199	180.5881112060492	867.8886513064282	0.04903219239782481	0.016939990163384443	1906.0417922022523	-2.0769368928694954e-6	-2.1339478419198047e-6	0.0003563977108201584	0.04829109203316196	-7.578339856232244e-7	0.004411352351549479	0.0005021779533614332	1.5830787740017507e-7	-4.758174733394779e-8	-0.00036664748369818876
106	0	2000	200	3	0.9140495081100828	1.0140515859198855	87.93422560219531	1485.9818785882221	0.03166234614601659	180.59246428720942	867.8891471054401	0.04903234861823653	0.016939943208223573	1906.0414307634785	-2.022358688682381e-6	-2.077902915900499e-6	0.00034703561922542965	0.04702072510559447	-7.378540804067236e-7	0.00429531611876156	0.0004893848243859766	1.5414866687817268e-7	-4.6332844617006e-8	-0.000356340719464543
