"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"tkPhosmax"	"tkPhosmd"	"tkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldRos"	"foldkCaInRos"
335	3	1	0.001106431291606886	0.001106431291606886	0.001106431291606886	0.10082982346870517	0.10082982346870517	0.10082982346870517	0.3532669460830507	0.3532669460830507	0.3532669460830507	2644.2869972529484	2644.2869972529484	2644.2869972529484	209.57505105284594	209.57505105284594	209.57505105284594	867.9074943067577	867.9074943067577	867.9074943067577	16.18629829268231	16.18629829268231	16.18629829268231	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999581594207049	0.09999581594207049	0.09999581594207049	0.009091254893973895	0.009091254893973895	0.009091254893973895	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.75
336	3	3	0.41876749966746624	0.3118343819039748	0.0011896183736207415	0.41407562475059967	0.3338757864279811	0.10089221378021557	0.3493521450046959	0.17905578187723833	0.1775842129395286	2617.2199086925816	294.20566634859284	254.71575392293286	1404.3606727178537	1384.6157165050238	223.10859533302923	867.9074943067577	867.9074943067577	867.9074943067577	32.199282084789324	31.93465246581944	16.367680141675716	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999545485536088	0.09041656965294582	0.08588071194735149	0.010429626352264723	0.00995851584510549	0.009091284738219008	100	2000	200	0.7	0.00005	1.7	1.	0.75
337	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.8
338	3	1	0.00004356574788229607	0.00004356574788229607	0.00004356574788229607	0.10003485259830584	0.10003485259830584	0.10003485259830584	0.4235398803801076	0.4235398803801076	0.4235398803801076	3045.051306137463	3045.051306137463	3045.051306137463	9.192896610588472	9.192896610588472	9.192896610588472	867.9074943067577	867.9074943067577	867.9074943067577	13.500698354812442	13.500698354812442	13.500698354812442	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999998569295517	0.0999998569295517	0.0999998569295517	0.009090920914928463	0.009090920914928463	0.009090920914928463	100	2000	200	0.7	0.00005	1.7	0.05	0.8
339	3	1	0.00008824490152018812	0.00008824490152018812	0.00008824490152018812	0.10007059592121616	0.10007059592121616	0.10007059592121616	0.41963889829057843	0.41963889829057843	0.41963889829057843	3026.322841672774	3026.322841672774	3026.322841672774	18.55712884293322	18.55712884293322	18.55712884293322	867.9074943067577	867.9074943067577	867.9074943067577	13.626201454484079	13.626201454484079	13.626201454484079	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970840968127	0.09999970840968127	0.09999970840968127	0.009090933189346423	0.009090933189346423	0.009090933189346423	100	2000	200	0.7	0.00005	1.7	0.1	0.8
340	3	1	0.0001341017574836833	0.0001341017574836833	0.0001341017574836833	0.10010728140598694	0.10010728140598694	0.10010728140598694	0.41573770279935335	0.41573770279935335	0.41573770279935335	3007.2418550882576	3007.2418550882576	3007.2418550882576	28.097622135191216	28.097622135191216	28.097622135191216	867.9074943067577	867.9074943067577	867.9074943067577	13.754066873758823	13.754066873758823	13.754066873758823	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999995540725823	0.0999995540725823	0.0999995540725823	0.009090945944564088	0.009090945944564088	0.009090945944564088	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.8
341	3	1	0.00018120555810499742	0.00018120555810499742	0.00018120555810499742	0.10014496444648399	0.10014496444648399	0.10014496444648399	0.41183625151230463	0.41183625151230463	0.41183625151230463	2987.7980854469743	2987.7980854469743	2987.7980854469743	37.81950695583299	37.81950695583299	37.81950695583299	867.9074943067577	867.9074943067577	867.9074943067577	13.88436337317997	13.88436337317997	13.88436337317997	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939351839067	0.09999939351839067	0.09999939351839067	0.009090959213632495	0.009090959213632495	0.009090959213632495	100	2000	200	0.7	0.00005	1.7	0.2	0.8
342	3	1	0.00022963097144254284	0.00022963097144254284	0.00022963097144254284	0.10018370477715403	0.10018370477715403	0.10018370477715403	0.40793449558632	0.40793449558632	0.40793449558632	2967.9808368435174	2967.9808368435174	2967.9808368435174	47.72813125756143	47.72813125756143	47.72813125756143	867.9074943067577	867.9074943067577	867.9074943067577	14.017162628099479	14.017162628099479	14.017162628099479	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922631173369	0.09999922631173369	0.09999922631173369	0.009090973032537862	0.009090973032537862	0.009090973032537862	100	2000	200	0.7	0.00005	1.7	0.25	0.8
343	3	1	0.00027945862817269963	0.00027945862817269963	0.00027945862817269963	0.10022356690253816	0.10022356690253816	0.10022356690253816	0.40403237895508476	0.40403237895508476	0.40403237895508476	2947.7789512840704	2947.7789512840704	2947.7789512840704	57.82907403728477	57.82907403728477	57.82907403728477	867.9074943067577	867.9074943067577	867.9074943067577	14.15253941041404	14.15253941041404	14.15253941041404	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905197783329	0.09999905197783329	0.09999905197783329	0.009090987440523737	0.009090987440523737	0.009090987440523737	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.8
344	3	1	0.00033077572348217337	0.00033077572348217337	0.00033077572348217337	0.10026462057878574	0.10026462057878574	0.10026462057878574	0.4001298374545988	0.4001298374545988	0.4001298374545988	2927.180779082147	2927.180779082147	2927.180779082147	68.1281601382466	68.1281601382466	68.1281601382466	867.9074943067577	867.9074943067577	867.9074943067577	14.290571786948995	14.290571786948995	14.290571786948995	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999886999809486	0.09999886999809486	0.09999886999809486	0.00909100248045566	0.00909100248045566	0.00909100248045566	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.8
345	3	1	0.0003836766933800525	0.0003836766933800525	0.0003836766933800525	0.10030694135470404	0.10030694135470404	0.10030694135470404	0.39622679783360276	0.39622679783360276	0.39622679783360276	2906.1741464549973	2906.1741464549973	2906.1741464549973	78.63147645182146	78.63147645182146	78.63147645182146	867.9074943067577	867.9074943067577	867.9074943067577	14.431341336601145	14.431341336601145	14.431341336601145	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999867980510196	0.09999867980510196	0.09999867980510196	0.009091018199234953	0.009091018199234953	0.009091018199234953	100	2000	200	0.7	0.00005	1.7	0.4	0.8
346	3	1	0.00043826397645559627	0.00043826397645559627	0.00043826397645559627	0.10035061118116448	0.10035061118116448	0.10035061118116448	0.3923231766315564	0.3923231766315564	0.3923231766315564	2884.7463199547688	2884.7463199547688	2884.7463199547688	89.34538970193584	89.34538970193584	89.34538970193584	867.9074943067577	867.9074943067577	867.9074943067577	14.5749333886925	14.5749333886925	14.5749333886925	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999848077692236	0.09999848077692236	0.09999848077692236	0.009091034648269432	0.009091034648269432	0.009091034648269432	100	2000	200	0.7	0.00005	1.7	0.45	0.8
347	3	1	0.0004946488740332404	0.0004946488740332404	0.0004946488740332404	0.1003957190992266	0.1003957190992266	0.1003957190992266	0.3884188789037804	0.3884188789037804	0.3884188789037804	2862.8839673077223	2862.8839673077223	2862.8839673077223	100.27656602545898	100.27656602545898	100.27656602545898	867.9074943067577	867.9074943067577	867.9074943067577	14.721437285394327	14.721437285394327	14.721437285394327	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999982722306133	0.0999982722306133	0.0999982722306133	0.009091051884010347	0.009091051884010347	0.009091051884010347	100	2000	200	0.7	0.00005	1.7	0.5	0.8
348	3	1	0.0005529525239928607	0.0005529525239928607	0.0005529525239928607	0.10044236201919429	0.10044236201919429	0.10044236201919429	0.38451379676972924	0.38451379676972924	0.38451379676972924	2840.573114161971	2840.573114161971	2840.573114161971	111.4319925983347	111.4319925983347	111.4319925983347	867.9074943067577	867.9074943067577	867.9074943067577	14.870946671569033	14.870946671569033	14.870946671569033	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999805341479316	0.09999805341479316	0.09999805341479316	0.009091069968566503	0.009091069968566503	0.009091069968566503	100	2000	200	0.7	0.00005	1.7	0.55	0.8
349	3	1	0.000613307006322394	0.000613307006322394	0.000613307006322394	0.10049064560505791	0.10049064560505791	0.10049064560505791	0.38060780775596714	0.38060780775596714	0.38060780775596714	2817.799096156461	2817.799096156461	2817.799096156461	122.81900160108955	122.81900160108955	122.81900160108955	867.9074943067577	867.9074943067577	867.9074943067577	15.023559815965253	15.023559815965253	15.023559815965253	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999782350111996	0.09999782350111996	0.09999782350111996	0.00909108897040875	0.00909108897040875	0.00909108897040875	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.8
350	3	1	0.0006758566018672142	0.0006758566018672142	0.0006758566018672142	0.10054068528149378	0.10054068528149378	0.10054068528149378	0.3767007729000862	0.3767007729000862	0.3767007729000862	2794.5465056178123	2794.5465056178123	2794.5465056178123	134.44529687041404	134.44529687041404	134.44529687041404	867.9074943067577	867.9074943067577	867.9074943067577	15.179379968412771	15.179379968412771	15.179379968412771	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999758157448654	0.09999758157448654	0.09999758157448654	0.009091108965180611	0.009091108965180611	0.009091108965180611	100	2000	200	0.7	0.00005	1.7	0.65	0.8
351	3	1	0.0007407592298836205	0.0007407592298836205	0.0007407592298836205	0.10059260738390689	0.10059260738390689	0.10059260738390689	0.3727925345753171	0.3727925345753171	0.3727925345753171	2770.7991320626156	2770.7991320626156	2770.7991320626156	146.31898364801236	146.31898364801236	146.31898364801236	867.9074943067577	867.9074943067577	867.9074943067577	15.338515758528219	15.338515758528219	15.338515758528219	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999973266217027	0.0999973266217027	0.0999973266217027	0.009091130036633982	0.009091130036633982	0.009091130036633982	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.8
352	3	1	0.0008081880950813286	0.0008081880950813286	0.0008081880950813286	0.10064655047606506	0.10064655047606506	0.10064655047606506	0.3688829139876382	0.3688829139876382	0.3688829139876382	2746.53989552522	2746.53989552522	2746.53989552522	158.44860191671012	158.44860191671012	158.44860191671012	867.9074943067577	867.9074943067577	867.9074943067577	15.501081642498624	15.501081642498624	15.501081642498624	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999705751838665	0.09999705751838665	0.09999705751838665	0.009091152277712922	0.009091152277712922	0.009091152277712922	100	2000	200	0.7	0.00005	1.7	0.75	0.8
353	3	1	0.0008783335810956033	0.0008783335810956033	0.0008783335810956033	0.10070266686487649	0.10070266686487649	0.10070266686487649	0.36497170828741565	0.36497170828741565	0.36497170828741565	2721.7507715374786	2721.7507715374786	2721.7507715374786	170.84316391058084	170.84316391058084	170.84316391058084	867.9074943067577	867.9074943067577	867.9074943067577	15.667198405806783	15.667198405806783	15.667198405806783	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999677301372863	0.09999677301372863	0.09999677301372863	0.009091175791813373	0.009091175791813373	0.009091175791813373	100	2000	200	0.7	0.00005	1.7	0.8	0.8
354	3	1	0.0009514054350799587	0.0009514054350799587	0.0009514054350799587	0.10076112434806396	0.10076112434806396	0.10076112434806396	0.36105868722552203	0.36105868722552203	0.36105868722552203	2696.4127063479145	2696.4127063479145	2696.4127063479145	183.5121965053629	183.5121965053629	183.5121965053629	867.9074943067577	867.9074943067577	867.9074943067577	15.836993731364192	15.836993731364192	15.836993731364192	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999647171271475	0.09999647171271475	0.09999647171271475	0.009091200694252885	0.009091200694252885	0.009091200694252885	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.8
355	3	1	0.0010276352977688721	0.0010276352977688721	0.0010276352977688721	0.1008221082382151	0.1008221082382151	0.1008221082382151	0.3571435892688427	0.3571435892688427	0.3571435892688427	2670.5055206708394	2670.5055206708394	2670.5055206708394	196.46578934390047	196.46578934390047	196.46578934390047	867.9074943067577	867.9074943067577	867.9074943067577	16.010602844507012	16.010602844507012	16.010602844507012	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999615205530574	0.09999615205530574	0.09999615205530574	0.009091227113992162	0.009091227113992162	0.009091227113992162	100	2000	200	0.7	0.00005	1.7	0.9	0.8
356	3	3	0.41716508065783564	0.31657299163167546	0.001107279645471776	0.4337320645262685	0.35325839330534037	0.10088582371637742	0.35322611707125884	0.17897476549268126	0.1776019051170294	2644.007799884802	292.04846357614116	255.19441440703554	1404.1213424758023	1385.6943178912495	209.7146497369192	867.9074943067577	867.9074943067577	867.9074943067577	32.196074487361436	31.949108303086472	16.188169248797724	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999581229194605	0.09022034736259478	0.08594982369851939	0.0104221139909758	0.00997801370995078	0.009091255195660033	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.8
357	3	3	0.4494667386315677	0.2820066901192738	0.0011906232257486438	0.4595733909052542	0.3256053520954191	0.10095249858059892	0.3493059321724812	0.17961290905527397	0.17726410917126417	2616.896768132761	308.9874455710568	246.03886811167735	1408.6991156234815	1377.2248268937917	223.27016561293962	867.9074943067577	867.9074943067577	867.9074943067577	32.25742759195904	31.835596875085947	16.36984556970446	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999545045462895	0.09163651748318462	0.08455364017122062	0.010576007419589237	0.009838983317835998	0.009091285101945934	100	2000	200	0.7	0.00005	1.7	1.	0.8
358	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.8500000000000001
359	3	1	0.00004356670845780179	0.00004356670845780179	0.00004356670845780179	0.10003703170218912	0.10003703170218912	0.10003703170218912	0.4235397954352875	0.4235397954352875	0.4235397954352875	3045.0509020767454	3045.0509020767454	3045.0509020767454	9.19309864094752	9.19309864094752	9.19309864094752	867.9074943067577	867.9074943067577	867.9074943067577	13.500701062502262	13.500701062502262	13.500701062502262	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985692637818	0.09999985692637818	0.09999985692637818	0.009090920915190738	0.009090920915190738	0.009090920915190738	100	2000	200	0.7	0.00005	1.7	0.05	0.8500000000000001
360	3	1	0.0000882488925776901	0.0000882488925776901	0.0000882488925776901	0.10007501155869104	0.10007501155869104	0.10007501155869104	0.4196385542672687	0.4196385542672687	0.4196385542672687	3026.3211746750294	3026.3211746750294	3026.3211746750294	18.557962341805442	18.557962341805442	18.557962341805442	867.9074943067577	867.9074943067577	867.9074943067577	13.626212625361674	13.626212625361674	13.626212625361674	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999997083963329	0.0999997083963329	0.0999997083963329	0.0090909331904496	0.0090909331904496	0.0090909331904496	100	2000	200	0.7	0.00005	1.7	0.1	0.8500000000000001
361	3	1	0.00013411109537287346	0.00013411109537287346	0.00013411109537287346	0.10011399443106694	0.10011399443106694	0.10011399443106694	0.41573691882585945	0.41573691882585945	0.41573691882585945	3007.2379846366916	3007.2379846366916	3007.2379846366916	28.09955736097433	28.09955736097433	28.09955736097433	867.9074943067577	867.9074943067577	867.9074943067577	13.754092810411004	13.754092810411004	13.754092810411004	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955404095728	0.09999955404095728	0.09999955404095728	0.009090945947177747	0.009090945947177747	0.009090945947177747	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.8500000000000001
362	3	1	0.00018122284052764074	0.00018122284052764074	0.00018122284052764074	0.10015403941444849	0.10015403941444849	0.10015403941444849	0.4118348394432604	0.4118348394432604	0.4118348394432604	2987.790981388303	2987.790981388303	2987.790981388303	37.82305898516857	37.82305898516857	37.82305898516857	867.9074943067577	867.9074943067577	867.9074943067577	13.884410978865164	13.884410978865164	13.884410978865164	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939345910587	0.09999939345910587	0.09999939345910587	0.009090959218532119	0.009090959218532119	0.009090959218532119	100	2000	200	0.7	0.00005	1.7	0.2	0.8500000000000001
363	3	1	0.00022965911783474625	0.00022965911783474625	0.00022965911783474625	0.10019521025015954	0.10019521025015954	0.10019521025015954	0.40793225941234845	0.40793225941234845	0.40793225941234845	2967.969370488912	2967.969370488912	2967.969370488912	47.733864434864124	47.733864434864124	47.733864434864124	867.9074943067577	867.9074943067577	867.9074943067577	14.017239466382064	14.017239466382064	14.017239466382064	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999992262139123	0.0999992262139123	0.0999992262139123	0.009090973040622388	0.009090973040622388	0.009090973040622388	100	2000	200	0.7	0.00005	1.7	0.25	0.8500000000000001
364	3	1	0.00027950092652187486	0.00027950092652187486	0.00027950092652187486	0.1002375757875436	0.1002375757875436	0.1002375757875436	0.40402911415086645	0.40402911415086645	0.40402911415086645	2947.7618854871353	2947.7618854871353	2947.7618854871353	57.83760693575246	57.83760693575246	57.83760693575246	867.9074943067577	867.9074943067577	867.9074943067577	14.152653771653734	14.152653771653734	14.152653771653734	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905182885448	0.09999905182885448	0.09999905182885448	0.009090987452836248	0.009090987452836248	0.009090987452836248	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.8500000000000001
365	3	1	0.00033083588472944815	0.00033083588472944815	0.00033083588472944815	0.10028121050202003	0.10028121050202003	0.10028121050202003	0.4001253302573942	0.4001253302573942	0.4001253302573942	2927.15675715532	2927.15675715532	2927.15675715532	68.14017110165996	68.14017110165996	68.14017110165996	867.9074943067577	867.9074943067577	867.9074943067577	14.290732762574228	14.290732762574228	14.290732762574228	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999886978329824	0.09999886978329824	0.09999886978329824	0.009091002498207813	0.009091002498207813	0.009091002498207813	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.8500000000000001
366	3	1	0.00038375891479016944	0.00038375891479016944	0.00038375891479016944	0.10032619507757165	0.10032619507757165	0.10032619507757165	0.39622082444303663	0.39622082444303663	0.39622082444303663	2906.1416797636343	2906.1416797636343	2906.1416797636343	78.64770979750297	78.64770979750297	78.64770979750297	867.9074943067577	867.9074943067577	867.9074943067577	14.43155890224353	14.43155890224353	14.43155890224353	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999867950743782	0.09999867950743782	0.09999867950743782	0.009091018223835885	0.009091018223835885	0.009091018223835885	100	2000	200	0.7	0.00005	1.7	0.4	0.8500000000000001
367	3	1	0.0004383730156197615	0.0004383730156197615	0.0004383730156197615	0.1003726170632768	0.1003726170632768	0.1003726170632768	0.3923155023200004	0.3923155023200004	0.3923155023200004	2884.70377400191	2884.70377400191	2884.70377400191	89.36666267836505	89.36666267836505	89.36666267836505	867.9074943067577	867.9074943067577	867.9074943067577	14.575218497435518	14.575218497435518	14.575218497435518	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999984803765366	0.0999984803765366	0.0999984803765366	0.009091034681360079	0.009091034681360079	0.009091034681360079	100	2000	200	0.7	0.00005	1.7	0.45	0.8500000000000001
368	3	1	0.0004947901355190871	0.0004947901355190871	0.0004947901355190871	0.10042057161519122	0.10042057161519122	0.10042057161519122	0.3884092570249229	0.3884092570249229	0.3884092570249229	2862.829546091281	2862.829546091281	2862.829546091281	100.30377663367955	100.30377663367955	100.30377663367955	867.9074943067577	867.9074943067577	867.9074943067577	14.721801972598884	14.721801972598884	14.721801972598884	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999827170435364	0.09999827170435364	0.09999827170435364	0.009091051927504248	0.009091051927504248	0.009091051927504248	100	2000	200	0.7	0.00005	1.7	0.5	0.8500000000000001
369	3	1	0.0005531321610865152	0.0005531321610865152	0.0005531321610865152	0.10047016233692353	0.10047016233692353	0.10047016233692353	0.38450196765083194	0.38450196765083194	0.38450196765083194	2840.5048425486457	2840.5048425486457	2840.5048425486457	111.46612840499729	111.46612840499729	111.46612840499729	867.9074943067577	867.9074943067577	867.9074943067577	14.871404172989294	14.871404172989294	14.871404172989294	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999805273561992	0.09999805273561992	0.09999805273561992	0.00909107002469851	0.00909107002469851	0.00909107002469851	100	2000	200	0.7	0.00005	1.7	0.55	0.8500000000000001
370	3	1	0.0006135320408422442	0.0006135320408422442	0.0006135320408422442	0.10052150223471591	0.10052150223471591	0.10052150223471591	0.38059349745679943	0.38059349745679943	0.38059349745679943	2817.714799971735	2817.714799971735	2817.714799971735	122.86114969345266	122.86114969345266	122.86114969345266	867.9074943067577	867.9074943067577	867.9074943067577	15.02412470116946	15.02412470116946	15.02412470116946	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999782263740097	0.09999782263740097	0.09999782263740097	0.009091089041793312	0.009091089041793312	0.009091089041793312	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.8500000000000001
371	3	1	0.000676135065695465	0.000676135065695465	0.000676135065695465	0.10057471480584114	0.10057471480584114	0.10057471480584114	0.3766836918185067	0.3766836918185067	0.3766836918185067	2794.443789097125	2794.443789097125	2794.443789097125	134.4966551307576	134.4966551307576	134.4966551307576	867.9074943067577	867.9074943067577	867.9074943067577	15.180068291887343	15.180068291887343	15.180068291887343	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999758048915076	0.09999758048915076	0.09999758048915076	0.009091109054881728	0.009091109054881728	0.009091109054881728	100	2000	200	0.7	0.00005	1.7	0.65	0.8500000000000001
372	3	1	0.0007411003326966377	0.0007411003326966377	0.0007411003326966377	0.10062993528279214	0.10062993528279214	0.10062993528279214	0.3727723758758088	0.3727723758758088	0.3727723758758088	2770.6753522429867	2770.6753522429867	2770.6753522429867	146.38087355782685	146.38087355782685	146.38087355782685	867.9074943067577	867.9074943067577	867.9074943067577	15.339345231284488	15.339345231284488	15.339345231284488	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999732527122072	0.09999732527122072	0.09999732527122072	0.00909113014824949	0.00909113014824949	0.00909113014824949	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.8500000000000001
373	3	1	0.000808602423811049	0.000808602423811049	0.000808602423811049	0.1006873120602394	0.1006873120602394	0.1006873120602394	0.36885935182464125	0.36885935182464125	0.36885935182464125	2746.3921330763546	2746.3921330763546	2746.3921330763546	158.52248314114286	158.52248314114286	158.52248314114286	867.9074943067577	867.9074943067577	867.9074943067577	15.502071827539297	15.502071827539297	15.502071827539297	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999705585153842	0.09999705585153842	0.09999705585153842	0.009091152415476348	0.009091152415476348	0.009091152415476348	100	2000	200	0.7	0.00005	1.7	0.75	0.8500000000000001
374	3	1	0.0008788333379851563	0.0008788333379851563	0.0008788333379851563	0.10074700833728738	0.10074700833728738	0.10074700833728738	0.3649443957898387	0.3649443957898387	0.3649443957898387	2721.5757974330477	2721.5757974330477	2721.5757974330477	170.9306509627962	170.9306509627962	170.9306509627962	867.9074943067577	867.9074943067577	867.9074943067577	15.668370941468194	15.668370941468194	15.668370941468194	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999967709701085	0.0999967709701085	0.0999967709701085	0.00909117596071751	0.00909117596071751	0.00909117596071751	100	2000	200	0.7	0.00005	1.7	0.8	0.8500000000000001
375	3	1	0.0009520047228910683	0.0009520047228910683	0.0009520047228910683	0.10080920401445741	0.10080920401445741	0.10080920401445741	0.3610272542020817	0.3610272542020817	0.3610272542020817	2696.206943656453	2696.206943656453	2696.206943656453	183.61507785109373	183.61507785109373	183.61507785109373	867.9074943067577	867.9074943067577	867.9074943067577	15.83837258736298	15.83837258736298	15.83837258736298	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999646922091072	0.09999646922091072	0.09999646922091072	0.009091200900200318	0.009091200900200318	0.009091200900200318	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.8500000000000001
376	3	3	0.4107283330406394	0.32602300051668104	0.0010283504628689636	0.44911908308454346	0.3771195504391789	0.10087409789343862	0.35710763958553826	0.17881862284624891	0.1776740341686141	2670.265000595326	287.8853788399929	257.14487374614674	1403.1461128062467	1387.7758602593237	196.5860493816571	867.9074943067577	867.9074943067577	867.9074943067577	32.183004078236145	31.977005947314986	16.012214616527462	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999614903067233	0.08982728441716817	0.08622723187354248	0.010392068653852117	0.0100173014405671	0.009091227363979361	100	2000	200	0.7	0.00005	1.7	0.9	0.8500000000000001
377	3	3	0.44761412437125353	0.28693048463360754	0.001108129692326621	0.48047200571556553	0.3438909119385664	0.10094191023847764	0.3531852256418803	0.17951484402581833	0.17728246975840936	2643.728110992276	306.3922235781735	246.53740606005053	1408.4498466492948	1378.5224378902333	209.85449418318214	867.9074943067577	867.9074943067577	867.9074943067577	32.254086791759285	31.852987964732243	16.190043498714044	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999580863386844	0.09143709053861247	0.0846338503300317	0.01056704336252346	0.009858326916615829	0.009091255498003527	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.8500000000000001
378	3	3	0.47140216659569395	0.261153726499532	0.0011916303199773835	0.5006918416063398	0.3219806675246022	0.10101288577198078	0.3492596414899724	0.18005930086088134	0.17705516731488025	2616.5729974793594	320.76516949562006	240.35826701723025	1411.539416170705	1371.33596493151	223.43205093964048	867.9074943067577	867.9074943067577	867.9074943067577	32.295494409807105	31.75667204585628	16.372015220113397	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999954460431458	0.09247136420843305	0.0836033164221612	0.010683382151652519	0.009758823918513848	0.009091285466561494	100	2000	200	0.7	0.00005	1.7	1.	0.8500000000000001
379	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.9
380	3	1	0.00004356766907618074	0.00004356766907618074	0.00004356766907618074	0.10003921090216857	0.10003921090216857	0.10003921090216857	0.4235397104867227	0.4235397104867227	0.4235397104867227	3045.0504979980524	3045.0504979980524	3045.0504979980524	9.193300680293989	9.193300680293989	9.193300680293989	867.9074943067577	867.9074943067577	867.9074943067577	13.500703770312535	13.500703770312535	13.500703770312535	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985692320451	0.09999985692320451	0.09999985692320451	0.009090920915453025	0.009090920915453025	0.009090920915453025	100	2000	200	0.7	0.00005	1.7	0.05	0.9
