"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkRosDeg"	"foldkGshOx"
27	3	1	0.0037625990308990404	0.0037625990308990404	0.0037625990308990404	0.10376259903089904	0.10376259903089904	0.10376259903089904	0.4112716179716294	0.4112716179716294	0.4112716179716294	2984.953548209211	2984.953548209211	2984.953548209211	39.241775574714694	39.241775574714694	39.241775574714694	867.9074943067577	867.9074943067577	867.9074943067577	13.903425172995101	13.903425172995101	13.903425172995101	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999873963706768	0.0999873963706768	0.0999873963706768	0.009091950832528346	0.009091950832528346	0.009091950832528346	100	2000	200	0.7	0.00005	1.7	0.25	0.05
28	3	1	0.0030861237040891725	0.0030861237040891725	0.0030861237040891725	0.10308612370408918	0.10308612370408918	0.10308612370408918	0.41405124660240833	0.41405124660240833	0.41405124660240833	2998.8819793948114	2998.8819793948114	2998.8819793948114	32.27755998191438	32.27755998191438	32.27755998191438	867.9074943067577	867.9074943067577	867.9074943067577	13.810088034189528	13.810088034189528	13.810088034189528	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999897101447552	0.0999897101447552	0.0999897101447552	0.009091759571726489	0.009091759571726489	0.009091759571726489	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.05
29	3	1	0.00261615474623492	0.00261615474623492	0.00261615474623492	0.10261615474623492	0.10261615474623492	0.10261615474623492	0.4160145193282783	0.4160145193282783	0.4160145193282783	3008.607577326544	3008.607577326544	3008.607577326544	27.41476101604814	27.41476101604814	27.41476101604814	867.9074943067577	867.9074943067577	867.9074943067577	13.744914902196044	13.744914902196044	13.744914902196044	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999130518949614	0.09999130518949614	0.09999130518949614	0.009091627727093262	0.009091627727093262	0.009091627727093262	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.05
30	3	1	0.0022705560696934563	0.0022705560696934563	0.0022705560696934563	0.10227055606969346	0.10227055606969346	0.10227055606969346	0.41747528521682736	0.41747528521682736	0.41747528521682736	3015.784522411615	3015.784522411615	3015.784522411615	23.826288473512577	23.826288473512577	23.826288473512577	867.9074943067577	867.9074943067577	867.9074943067577	13.696820790901025	13.696820790901025	13.696820790901025	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999247165996895	0.09999247165996895	0.09999247165996895	0.009091531310355522	0.009091531310355522	0.009091531310355522	100	2000	200	0.7	0.00005	1.7	0.4	0.05
31	3	1	0.0020056868597017508	0.0020056868597017508	0.0020056868597017508	0.10200568685970175	0.10200568685970175	0.10200568685970175	0.418604691302059	0.418604691302059	0.418604691302059	3021.2991161690566	3021.2991161690566	3021.2991161690566	21.068991594791903	21.068991594791903	21.068991594791903	867.9074943067577	867.9074943067577	867.9074943067577	13.659866420653875	13.659866420653875	13.659866420653875	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999933619491349	0.0999933619491349	0.0999933619491349	0.009091457723261864	0.009091457723261864	0.009091457723261864	100	2000	200	0.7	0.00005	1.7	0.45	0.05
32	3	1	0.001796199624429543	0.001796199624429543	0.001796199624429543	0.10179619962442954	0.10179619962442954	0.10179619962442954	0.4195040510979723	0.4195040510979723	0.4195040510979723	3025.669217244849	3025.669217244849	3025.669217244849	18.883941056895594	18.883941056895594	18.883941056895594	867.9074943067577	867.9074943067577	867.9074943067577	13.630581519485153	13.630581519485153	13.630581519485153	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999406381573879	0.09999406381573879	0.09999406381573879	0.009091399711126161	0.009091399711126161	0.009091399711126161	100	2000	200	0.7	0.00005	1.7	0.5	0.05
33	3	1	0.0016263588820010718	0.0016263588820010718	0.0016263588820010718	0.10162635888200107	0.10162635888200107	0.10162635888200107	0.4202371800664208	0.4202371800664208	0.4202371800664208	3029.2177433980796	3029.2177433980796	3029.2177433980796	17.109677980280225	17.109677980280225	17.109677980280225	867.9074943067577	867.9074943067577	867.9074943067577	13.606802152397371	13.606802152397371	13.606802152397371	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999463138108006	0.09999463138108006	0.09999463138108006	0.009091352800078643	0.009091352800078643	0.009091352800078643	100	2000	200	0.7	0.00005	1.7	0.55	0.05
34	3	1	0.001485877366415281	0.001485877366415281	0.001485877366415281	0.10148587736641528	0.10148587736641528	0.10148587736641528	0.4208462805526914	0.4208462805526914	0.4208462805526914	3032.156538059158	3032.156538059158	3032.156538059158	15.640280649741234	15.640280649741234	15.640280649741234	867.9074943067577	867.9074943067577	867.9074943067577	13.58710871517196	13.58710871517196	13.58710871517196	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999509984218354	0.09999509984218354	0.09999509984218354	0.009091314080670496	0.009091314080670496	0.009091314080670496	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.05
35	3	1	0.0013677449609090565	0.0013677449609090565	0.0013677449609090565	0.10136774496090906	0.10136774496090906	0.10136774496090906	0.42136038004120807	0.42136038004120807	0.42136038004120807	3034.630358901713	3034.630358901713	3034.630358901713	14.403370228463631	14.403370228463631	14.403370228463631	867.9074943067577	867.9074943067577	867.9074943067577	13.57053115835419	13.57053115835419	13.57053115835419	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999549308101485	0.09999549308101485	0.09999549308101485	0.009091281578814064	0.009091281578814064	0.009091281578814064	100	2000	200	0.7	0.00005	1.7	0.65	0.05
36	3	1	0.0012670195353098339	0.0012670195353098339	0.0012670195353098339	0.10126701953530984	0.10126701953530984	0.10126701953530984	0.42180010138485435	0.42180010138485435	0.42180010138485435	3036.741491113326	3036.741491113326	3036.741491113326	13.347804122657095	13.347804122657095	13.347804122657095	867.9074943067577	867.9074943067577	867.9074943067577	13.556384048916913	13.556384048916913	13.556384048916913	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999582787445897	0.09999582787445897	0.09999582787445897	0.00909125390775117	0.00909125390775117	0.00909125390775117	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.05
37	3	1	0.0011801165225809771	0.0011801165225809771	0.0011801165225809771	0.10118011652258098	0.10118011652258098	0.10118011652258098	0.4221804999536094	0.4221804999536094	0.4221804999536094	3038.564262855886	3038.564262855886	3038.564262855886	12.436418251376931	12.436418251376931	12.436418251376931	867.9074943067577	867.9074943067577	867.9074943067577	13.544169299324574	13.544169299324574	13.544169299324574	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999611635434058	0.09999611635434058	0.09999611635434058	0.009091230064692543	0.009091230064692543	0.009091230064692543	100	2000	200	0.7	0.00005	1.7	0.75	0.05
38	3	1	0.0011043726099628697	0.0011043726099628697	0.0011043726099628697	0.10110437260996287	0.10110437260996287	0.10110437260996287	0.4225128239750379	0.4225128239750379	0.4225128239750379	3040.153987593862	3040.153987593862	3040.153987593862	11.641555882389204	11.641555882389204	11.641555882389204	867.9074943067577	867.9074943067577	867.9074943067577	13.533516243244256	13.533516243244256	13.533516243244256	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999636751132261	0.09999636751132261	0.09999636751132261	0.009091209306498817	0.009091209306498817	0.009091209306498817	100	2000	200	0.7	0.00005	1.7	0.8	0.05
39	3	1	0.0010377675776634826	0.0010377675776634826	0.0010377675776634826	0.10103776757766349	0.10103776757766349	0.10103776757766349	0.422805646584973	0.422805646584973	0.422805646584973	3041.5526799329905	3041.5526799329905	3041.5526799329905	10.94220971282496	10.94220971282496	10.94220971282496	867.9074943067577	867.9074943067577	867.9074943067577	13.524143332593809	13.524143332593809	13.524143332593809	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999658814993595	0.09999658814993595	0.09999658814993595	0.009091191070734883	0.009091191070734883	0.009091191070734883	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.05
40	3	1	0.000978741203947114	0.000978741203947114	0.000978741203947114	0.10097874120394712	0.10097874120394712	0.10097874120394712	0.4230656165573978	0.4230656165573978	0.4230656165573978	3042.7928262888026	3042.7928262888026	3042.7928262888026	10.32213653491884	10.32213653491884	10.32213653491884	867.9074943067577	867.9074943067577	867.9074943067577	13.515832869555348	13.515832869555348	13.515832869555348	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999678351508383	0.09999678351508383	0.09999678351508383	0.009091174923881937	0.009091174923881937	0.009091174923881937	100	2000	200	0.7	0.00005	1.7	0.9	0.05
41	3	1	0.0009260693666252872	0.0009260693666252872	0.0009260693666252872	0.10092606936662529	0.10092606936662529	0.10092606936662529	0.42329796961926053	0.42329796961926053	0.42329796961926053	3043.899941318213	3043.899941318213	3043.899941318213	9.768579020213494	9.768579020213494	9.768579020213494	867.9074943067577	867.9074943067577	867.9074943067577	13.508413875427664	13.508413875427664	13.508413875427664	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999695771473834	0.09999695771473834	0.09999695771473834	0.0090911605263971	0.0090911605263971	0.0090911605263971	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.05
42	3	1	0.0008787781502340121	0.0008787781502340121	0.0008787781502340121	0.10087877815023401	0.10087877815023401	0.10087877815023401	0.4235068849420105	0.4235068849420105	0.4235068849420105	3044.8943431062116	3044.8943431062116	3044.8943431062116	9.271378126214275	9.271378126214275	9.271378126214275	867.9074943067577	867.9074943067577	867.9074943067577	13.501750194753354	13.501750194753354	13.501750194753354	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999711401221265	0.09999711401221265	0.09999711401221265	0.009091147608554286	0.009091147608554286	0.009091147608554286	100	2000	200	0.7	0.00005	1.7	1.	0.05
43	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.1
44	3	1	0.6718871698063398	0.6718871698063398	0.6718871698063398	0.7718871698063398	0.7718871698063398	0.7718871698063398	0.19199588400813775	0.19199588400813775	0.19199588400813775	615.3909949911143	615.3909949911143	615.3909949911143	1224.023052183763	1224.023052183763	1224.023052183763	867.9074943067577	867.9074943067577	867.9074943067577	29.782326823229273	29.782326823229273	29.782326823229273	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09015664898879755	0.09015664898879755	0.09015664898879755	0.009984359601646113	0.009984359601646113	0.009984359601646113	100	2000	200	0.7	0.00005	1.7	0.05	0.1
45	3	3	0.5094190273463791	0.17656008078688223	0.014277695570134653	0.6094190273463791	0.2765600807868822	0.11427769557013466	0.33906713885934875	0.21711631018316074	0.19574780792860738	2543.130913896128	1129.601444227757	700.576060235985	1181.4305195613276	966.9178275654416	260.1530927312562	867.9074943067577	867.9074943067577	867.9074943067577	29.21148505699058	26.336502132987444	16.864164971814454	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09994388930519475	0.09846102476447703	0.09322146572075628	0.009687907384548167	0.009219901823456849	0.00909554870506797	100	2000	200	0.7	0.00005	1.7	0.1	0.1
46	3	1	0.007580977485825686	0.007580977485825686	0.007580977485825686	0.10758097748582568	0.10758097748582568	0.10758097748582568	0.3717728140539755	0.3717728140539755	0.3717728140539755	2764.5209401576644	2764.5209401576644	2764.5209401576644	149.458079600488	149.458079600488	149.458079600488	867.9074943067577	867.9074943067577	867.9074943067577	15.380587149158792	15.380587149158792	15.380587149158792	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997258512655721	0.09997258512655721	0.09997258512655721	0.00909317534773956	0.00909317534773956	0.00909317534773956	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.1
47	3	1	0.005223975431558484	0.005223975431558484	0.005223975431558484	0.10522397543155848	0.10522397543155848	0.10522397543155848	0.3865438581990956	0.3865438581990956	0.3865438581990956	2852.2276971325477	2852.2276971325477	2852.2276971325477	105.60470111304618	105.60470111304618	105.60470111304618	867.9074943067577	867.9074943067577	867.9074943067577	14.792847033932139	14.792847033932139	14.792847033932139	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998168793179149	0.09998168793179149	0.09998168793179149	0.009092422736957637	0.009092422736957637	0.009092422736957637	100	2000	200	0.7	0.00005	1.7	0.2	0.1
48	3	1	0.003995491216644435	0.003995491216644435	0.003995491216644435	0.10399549121664443	0.10399549121664443	0.10399549121664443	0.395078939790727	0.395078939790727	0.395078939790727	2899.917253571105	2899.917253571105	2899.917253571105	81.75992289376771	81.75992289376771	81.75992289376771	867.9074943067577	867.9074943067577	867.9074943067577	14.473269998330059	14.473269998330059	14.473269998330059	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998622394900816	0.09998622394900816	0.09998622394900816	0.009092047750122055	0.009092047750122055	0.009092047750122055	100	2000	200	0.7	0.00005	1.7	0.25	0.1
49	3	1	0.0032377612122035234	0.0032377612122035234	0.0032377612122035234	0.10323776121220353	0.10323776121220353	0.10323776121220353	0.40065531481129585	0.40065531481129585	0.40065531481129585	2929.977701523268	2929.977701523268	2929.977701523268	66.72969891768604	66.72969891768604	66.72969891768604	867.9074943067577	867.9074943067577	867.9074943067577	14.271829063189465	14.271829063189465	14.271829063189465	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998895075733026	0.09998895075733026	0.09998895075733026	0.009091822343194366	0.009091822343194366	0.009091822343194366	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.1
50	3	1	0.0027227201395392414	0.0027227201395392414	0.0027227201395392414	0.10272272013953924	0.10272272013953924	0.10272272013953924	0.4045882438794689	0.4045882438794689	0.4045882438794689	2950.6805550301656	2950.6805550301656	2950.6805550301656	56.378272164237245	56.378272164237245	56.378272164237245	867.9074943067577	867.9074943067577	867.9074943067577	14.133095196776539	14.133095196776539	14.133095196776539	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999077342031841	0.09999077342031841	0.09999077342031841	0.009091671682120129	0.009091671682120129	0.009091671682120129	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.1
51	3	1	0.0023495351533180313	0.0023495351533180313	0.0023495351533180313	0.10234953515331803	0.10234953515331803	0.10234953515331803	0.4075122780322316	0.4075122780322316	0.4075122780322316	2965.813614754311	2965.813614754311	2965.813614754311	48.81174230216463	48.81174230216463	48.81174230216463	867.9074943067577	867.9074943067577	867.9074943067577	14.031685606765725	14.031685606765725	14.031685606765725	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999207856817165	0.09999207856817165	0.09999207856817165	0.009091563801844268	0.009091563801844268	0.009091563801844268	100	2000	200	0.7	0.00005	1.7	0.4	0.1
52	3	1	0.0020665596212429147	0.0020665596212429147	0.0020665596212429147	0.10206655962124292	0.10206655962124292	0.10206655962124292	0.4097720240508738	0.4097720240508738	0.4097720240508738	2977.3607669357107	2977.3607669357107	2977.3607669357107	43.038166211464834	43.038166211464834	43.038166211464834	867.9074943067577	867.9074943067577	867.9074943067577	13.954305883837662	13.954305883837662	13.954305883837662	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999305957069067	0.09999305957069067	0.09999305957069067	0.009091482716300997	0.009091482716300997	0.009091482716300997	100	2000	200	0.7	0.00005	1.7	0.45	0.1
53	3	1	0.0018445501279372829	0.0018445501279372829	0.0018445501279372829	0.10184455012793728	0.10184455012793728	0.10184455012793728	0.41157100093608967	0.41157100093608967	0.41157100093608967	2986.4627657371916	2986.4627657371916	2986.4627657371916	38.48716681072424	38.48716681072424	38.48716681072424	867.9074943067577	867.9074943067577	867.9074943067577	13.893311611458998	13.893311611458998	13.893311611458998	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999382401069963	0.09999382401069963	0.09999382401069963	0.009091419531906859	0.009091419531906859	0.009091419531906859	100	2000	200	0.7	0.00005	1.7	0.5	0.1
54	3	1	0.0016656896528830568	0.0016656896528830568	0.0016656896528830568	0.10166568965288306	0.10166568965288306	0.10166568965288306	0.41303721680319216	0.41303721680319216	0.41303721680319216	2993.822501551587	2993.822501551587	2993.822501551587	34.80729890352678	34.80729890352678	34.80729890352678	867.9074943067577	867.9074943067577	867.9074943067577	13.843992583771895	13.843992583771895	13.843992583771895	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999443655399654	0.09999443655399654	0.09999443655399654	0.009091368903090818	0.009091368903090818	0.009091368903090818	100	2000	200	0.7	0.00005	1.7	0.55	0.1
55	3	1	0.0015184964018457466	0.0015184964018457466	0.0015184964018457466	0.10151849640184575	0.10151849640184575	0.10151849640184575	0.4142552462461837	0.4142552462461837	0.4142552462461837	2999.896838045741	2999.896838045741	2999.896838045741	31.77013065644975	31.77013065644975	31.77013065644975	867.9074943067577	867.9074943067577	867.9074943067577	13.80328726807972	13.80328726807972	13.80328726807972	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999493842747262	0.09999493842747262	0.09999493842747262	0.009091327421937422	0.009091327421937422	0.009091327421937422	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.1
56	3	1	0.0013952348636887386	0.0013952348636887386	0.0013952348636887386	0.10139523486368873	0.10139523486368873	0.10139523486368873	0.41528322387825745	0.41528322387825745	0.41528322387825745	3004.9956561962217	3004.9956561962217	3004.9956561962217	29.220721581209162	29.220721581209162	29.220721581209162	867.9074943067577	867.9074943067577	867.9074943067577	13.769119091411852	13.769119091411852	13.769119091411852	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999953571643861	0.0999953571643861	0.0999953571643861	0.009091292812527697	0.009091292812527697	0.009091292812527697	100	2000	200	0.7	0.00005	1.7	0.65	0.1
57	3	1	0.00129050169037224	0.00129050169037224	0.00129050169037224	0.10129050169037224	0.10129050169037224	0.10129050169037224	0.41616243339050296	0.41616243339050296	0.41616243339050296	3009.3365921593036	3009.3365921593036	3009.3365921593036	27.050253599668306	27.050253599668306	27.050253599668306	867.9074943067577	867.9074943067577	867.9074943067577	13.740029631361883	13.740029631361883	13.740029631361883	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999571185770585	0.09999571185770585	0.09999571185770585	0.009091263496650067	0.009091263496650067	0.009091263496650067	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.1
58	3	1	0.0012004076778584511	0.0012004076778584511	0.0012004076778584511	0.10120040767785846	0.10120040767785846	0.10120040767785846	0.41692300344909455	0.41692300344909455	0.41692300344909455	3013.0769982480756	3013.0769982480756	3013.0769982480756	25.18005055528229	25.18005055528229	25.18005055528229	867.9074943067577	867.9074943067577	867.9074943067577	13.714964439335242	13.714964439335242	13.714964439335242	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999601616601135	0.09999601616601135	0.09999601616601135	0.009091238345311992	0.009091238345311992	0.009091238345311992	100	2000	200	0.7	0.00005	1.7	0.75	0.1
59	3	1	0.0011220817313796557	0.0011220817313796557	0.0011220817313796557	0.10112208173137965	0.10112208173137965	0.10112208173137965	0.4175874385009434	0.4175874385009434	0.4175874385009434	3016.3334714919147	3016.3334714919147	3016.3334714919147	23.55181393336281	23.55181393336281	23.55181393336281	867.9074943067577	867.9074943067577	867.9074943067577	13.693142175856563	13.693142175856563	13.693142175856563	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999628011954952	0.09999628011954952	0.09999628011954952	0.009091216529442175	0.009091216529442175	0.009091216529442175	100	2000	200	0.7	0.00005	1.7	0.8	0.1
60	3	1	0.0010533579652415494	0.0010533579652415494	0.0010533579652415494	0.10105335796524155	0.10105335796524155	0.10105335796524155	0.41817288782169915	0.41817288782169915	0.41817288782169915	3019.1942502414918	3019.1942502414918	3019.1942502414918	22.12142455857416	22.12142455857416	22.12142455857416	867.9074943067577	867.9074943067577	867.9074943067577	13.67397153849739	13.67397153849739	13.67397153849739	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999651125058902	0.09999651125058902	0.09999651125058902	0.009091197426451517	0.009091197426451517	0.009091197426451517	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.1
61	3	1	0.0009925715839885225	0.0009925715839885225	0.0009925715839885225	0.10099257158398853	0.10099257158398853	0.10099257158398853	0.41869264946912443	0.41869264946912443	0.41869264946912443	3021.7273441149705	3021.7273441149705	3021.7273441149705	20.85487762183488	20.85487762183488	20.85487762183488	867.9074943067577	867.9074943067577	867.9074943067577	13.65699678151824	13.65699678151824	13.65699678151824	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999671532581134	0.09999671532581134	0.09999671532581134	0.009091180559692083	0.009091180559692083	0.009091180559692083	100	2000	200	0.7	0.00005	1.7	0.9	0.1
62	3	1	0.0009384218176610618	0.0009384218176610618	0.0009384218176610618	0.10093842181766106	0.10093842181766106	0.10093842181766106	0.4191571941973902	0.4191571941973902	0.4191571941973902	3023.9860180369337	3023.9860180369337	3023.9860180369337	19.725540660853305	19.725540660853305	19.725540660853305	867.9074943067577	867.9074943067577	867.9074943067577	13.641860966252214	13.641860966252214	13.641860966252214	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999689683519936	0.09999689683519936	0.09999689683519936	0.009091165558045062	0.009091165558045062	0.009091165558045062	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.1
63	3	1	0.0008898775344732846	0.0008898775344732846	0.0008898775344732846	0.10088987753447329	0.10088987753447329	0.10088987753447329	0.4195748791097948	0.4195748791097948	0.4195748791097948	3026.0125835511217	3026.0125835511217	3026.0125835511217	18.71225790375922	18.71225790375922	18.71225790375922	867.9074943067577	867.9074943067577	867.9074943067577	13.628280554777595	13.628280554777595	13.628280554777595	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999705932694757	0.09999705932694757	0.09999705932694757	0.009091152128237084	0.009091152128237084	0.009091152128237084	100	2000	200	0.7	0.00005	1.7	1.	0.1
64	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.15000000000000002
65	3	1	0.75992371709345	0.75992371709345	0.75992371709345	0.85992371709345	0.85992371709345	0.85992371709345	0.1862685226491852	0.1862685226491852	0.1862685226491852	478.7372747511435	478.7372747511435	478.7372747511435	1292.3499123037484	1292.3499123037484	1292.3499123037484	867.9074943067577	867.9074943067577	867.9074943067577	30.698070102883214	30.698070102883214	30.698070102883214	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.08630100767207552	0.08630100767207552	0.08630100767207552	0.010384107333593053	0.010384107333593053	0.010384107333593053	100	2000	200	0.7	0.00005	1.7	0.05	0.15000000000000002
66	3	3	0.6079103918934752	0.07000480550979833	0.023180525162851406	0.7079103918934752	0.17000480550979832	0.1231805251628514	0.2856668002215246	0.2333874841784205	0.18848256682755787	2072.698972272188	1403.5992845910528	532.5486247443226	1265.4442373071588	829.9189073837938	495.3690635432263	867.9074943067577	867.9074943067577	867.9074943067577	30.33746973255428	24.500389069166214	20.01662132880336	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09988828754229036	0.09950372311665069	0.08975442855339884	0.010024617598452757	0.009132109589869682	0.009100150911125551	100	2000	200	0.7	0.00005	1.7	0.1	0.15000000000000002
67	3	3	0.5058514750661842	0.1922208607235668	0.008850668746657476	0.6058514750661842	0.2922208607235668	0.10885066874665747	0.3432348667735722	0.20560410808210108	0.1905242791472728	2573.6886039551964	909.5458415018801	581.0630954292898	1241.1870019646753	1076.94562892838	244.874247701722	867.9074943067577	867.9074943067577	867.9074943067577	30.012364785409694	27.81113772280198	16.659391920160974	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09996562277923164	0.09793036715613546	0.09199156364759316	0.009804732511556103	0.0092652330048444	0.009093751071710954	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.15000000000000002
68	3	1	0.005739216944518312	0.005739216944518312	0.005739216944518312	0.10573921694451831	0.10573921694451831	0.10573921694451831	0.3659302856746093	0.3659302856746093	0.3659302856746093	2727.8752327357174	2727.8752327357174	2727.8752327357174	167.78093331146147	167.78093331146147	167.78093331146147	867.9074943067577	867.9074943067577	867.9074943067577	15.626157194678832	15.626157194678832	15.626157194678832	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997896527800346	0.09997896527800346	0.09997896527800346	0.009092647830175639	0.009092647830175639	0.009092647830175639	100	2000	200	0.7	0.00005	1.7	0.2	0.15000000000000002
69	3	1	0.004274728636883493	0.004274728636883493	0.004274728636883493	0.10427472863688349	0.10427472863688349	0.10427472863688349	0.3788475445372748	0.3788475445372748	0.3788475445372748	2807.382310996306	2807.382310996306	2807.382310996306	128.02739418116712	128.02739418116712	128.02739418116712	867.9074943067577	867.9074943067577	867.9074943067577	15.093364728625222	15.093364728625222	15.093364728625222	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998477557610401	0.09998477557610401	0.09998477557610401	0.009092167481926167	0.009092167481926167	0.009092167481926167	100	2000	200	0.7	0.00005	1.7	0.25	0.15000000000000002
70	3	1	0.003412908635058133	0.003412908635058133	0.003412908635058133	0.10341290863505813	0.10341290863505813	0.10341290863505813	0.38724720029025755	0.38724720029025755	0.38724720029025755	2856.2370825579314	2856.2370825579314	2856.2370825579314	103.6000084003544	103.6000084003544	103.6000084003544	867.9074943067577	867.9074943067577	867.9074943067577	14.765979358815867	14.765979358815867	14.765979358815867	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998805245931003	0.09998805245931003	0.09998805245931003	0.00909189659822324	0.00909189659822324	0.00909189659822324	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.15000000000000002
71	3	1	0.0028428260331292525	0.0028428260331292525	0.0028428260331292525	0.10284282603312925	0.10284282603312925	0.10284282603312925	0.3931593945594821	0.3931593945594821	0.3931593945594821	2889.3723144796477	2889.3723144796477	2889.3723144796477	87.03239243949619	87.03239243949619	87.03239243949619	867.9074943067577	867.9074943067577	867.9074943067577	14.54393369552326	14.54393369552326	14.54393369552326	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999016206273094	0.09999016206273094	0.09999016206273094	0.009091722216298472	0.009091722216298472	0.009091722216298472	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.15000000000000002
72	3	1	0.002437017879987737	0.002437017879987737	0.002437017879987737	0.10243701787998774	0.10243701787998774	0.10243701787998774	0.39755049906470163	0.39755049906470163	0.39755049906470163	2913.3446901711486	2913.3446901711486	2913.3446901711486	75.0462045937459	75.0462045937459	75.0462045937459	867.9074943067577	867.9074943067577	867.9074943067577	14.383290122130004	14.383290122130004	14.383290122130004	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999163568235407	0.09999163568235407	0.09999163568235407	0.009091600409397584	0.009091600409397584	0.009091600409397584	100	2000	200	0.7	0.00005	1.7	0.4	0.15000000000000002
