"t"	"glc"	"gln"	"cys2o"	"xct"	"x"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"tkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"tkPhos'[t]"	"glu'[t]"
410	0	16000	1600	3	8	1.0025392255341317	1.1025392260098894	73.0170335098455	1515.594234030036	0.019384499302473265	323.0989587912304	973.2436770071095	0.04214037665834154	0.019178994582197344	1722.355715851932	5.038519726680635e-10	-1.0253494692395612e-9	-1.883108814958746e-7	0.00002106883652789778	-4.158929908339638e-10	3.787666638254638e-6	4.6229452474803025e-7	-6.711687487343606e-11	-2.311968468186953e-11	-2.3977033638536165e-7
411	0	16000	1600	3	8	1.0025392259809283	1.1025392250159392	73.0170333360259	1515.5942548185571	0.019384498901073646	323.09896252956963	973.2436774621541	0.04214037659695138	0.01917899455971329	1722.3557156151548	3.250807795745912e-10	-9.39746978001793e-10	-1.4392909169540323e-7	0.00002049846171078001	-3.7518181828425203e-10	3.6887065485425034e-6	4.466643392866867e-7	-4.946966641265634e-11	-2.1422824743103416e-11	-2.340572244134249e-7
412	0	16000	1600	3	8	1.0025392261837314	1.1025392241303344	73.01703322210324	1515.594275031242	0.019384498552207502	323.098966169444	973.2436779006109	0.042140376559440064	0.019178994539350687	1722.3557153837673	8.382394989647064e-11	-8.327620315895234e-10	-8.471120044689782e-8	0.00001992971211512813	-3.231507994066222e-10	3.591482008853743e-6	4.3040320093978883e-7	-2.58773142933816e-11	-1.9326576734681855e-11	-2.287290805334207e-7
413	0	16000	1600	3	8	1.0025392261551729	1.1025392233478153	73.01703316501357	1515.5942946835894	0.019384498253571383	323.0989697134132	973.2436783232683	0.04214037654454804	0.019178994521011752	1722.355715157674	-1.3764274693428926e-10	-7.33576141568715e-10	-3.026307189251992e-8	0.000019377786571411233	-2.7472177092300564e-10	3.4968963288869296e-6	4.150655863866611e-7	-4.231083737266112e-12	-1.737548266416794e-11	-2.2346883997335624e-7
414	0	16000	1600	3	8	1.0025392259150427	1.1025392226605826	73.01703315998716	1515.5943137924232	0.019384498001563298	323.0989731641163	973.2436787310498	0.042140376550329185	0.019178994504551336	1722.3557149368069	-3.3931931091768787e-10	-6.421893079393676e-10	1.941529396773056e-8	0.000018842685079629307	-2.2989473283340231e-10	3.4049495086420614e-6	4.0065149562730334e-7	1.5469025255690166e-11	-1.5569542531561673e-11	-2.1827650273323154e-7
415	0	16000	1600	3	8	1.002539225483131	1.102539222060837	73.01703320225424	1515.5943323745676	0.019384497792581255	323.09897652419187	973.2436791248791	0.042140376574837386	0.019178994489824283	1722.3557147210984	-5.212057420537258e-10	-5.586015307014816e-10	6.432389713385357e-8	0.000018324407639782358	-1.886696851378122e-10	3.31564154811914e-6	3.8716092866171576e-7	3.3223012685487226e-11	-1.3908756336863052e-11	-2.1315206881304658e-7
416	0	16000	1600	3	8	1.002539224879228	1.1025392215407799	73.01703328704504	1515.5943504468464	0.019384497623023262	323.09897979627897	973.2436795056796	0.042140376616126504	0.01917899447668544	1722.35571451048	-6.83302040342403e-10	-4.828128098550569e-10	1.0446273760584914e-7	0.000017822954251870386	-1.510466278362353e-10	3.2289724473181642e-6	3.7459388548989816e-7	4.9030878552125036e-11	-1.2393124080072081e-11	-2.0809553821280136e-7
417	0	16000	1600	3	8	1.0025392241231237	1.1025392210926117	73.0170334095898	1515.594368026084	0.019384497489287333	323.0989829830164	973.2436798743747	0.042140376672250436	0.01917899446498965	1722.3557143048847	-8.256082057837196e-10	-4.148231454000934e-10	1.3983181538371725e-7	0.00001733832491589339	-1.1702556092867162e-10	3.1449422062391354e-6	3.6295036611185066e-7	6.28926228556036e-11	-1.1022645761188755e-11	-2.031069109324959e-7
418	0	16000	1600	3	8	1.0025392232346082	1.1025392207085338	73.01703356511875	1515.5943851291045	0.01938449738777148	323.098986087043	973.2436802318881	0.042140376741263044	0.01917899445459176	1722.3557141042438	-9.48124238377675e-10	-3.546325373365911e-10	1.704311304674579e-7	0.00001687051963185137	-8.660648441512114e-11	3.0635508248820515e-6	3.522303705275732e-7	7.480824559592295e-11	-9.79732138021308e-12	-1.981861869721302e-7
419	0	16000	1600	3	8	1.002539222233472	1.102539220380747	73.01703374886213	1515.5944017727313	0.0193844973148737	323.09898911099765	973.2436805791433	0.04214037682121822	0.019178994445346622	1722.3557139084896	-1.0508501381242699e-9	-3.0224098566455006e-10	1.962606828570711e-7	0.000016419538399744323	-5.97893982955839e-11	2.984798303246915e-6	3.4243389873706587e-7	8.477774677308305e-11	-8.71715093714505e-12	-1.9333336633170425e-7
420	0	16000	1600	3	8	1.0025392211395046	1.102539220101452	73.0170339560502	1515.5944179737892	0.01938449726699202	323.09899205751924	973.2436809170638	0.04214037691016983	0.019178994437109076	1722.3557137175544	-1.1337859050235038e-9	-2.5764849038397024e-10	2.1732047255255687e-7	0.000015985381219572257	-3.657430257005989e-11	2.908684641333724e-6	3.335609507403285e-7	9.280112638708393e-11	-7.782134431984668e-12	-1.8854844901121804e-7
421	0	16000	1600	3	8	1.0025392199724967	1.1025392198628503	73.01703418191316	1515.5944337491019	0.019384497240524434	323.09899492924654	973.243681246573	0.042140377006171764	0.01917899442973397	1722.3557135313702	-1.1969315390753768e-9	-2.2085505149485167e-10	2.3361049955391515e-7	0.000015568048091335165	-1.696119723854909e-11	2.8352098391424788e-6	3.256115265373613e-7	9.887838443792557e-11	-6.9922718647319335e-12	-1.8383143501067157e-7
422	0	16000	1600	3	8	1.0025392187522384	1.1025392196571424	73.01703442168127	1515.5944491154935	0.01938449723186896	323.0989977288185	973.2436815685946	0.042140377107277895	0.01917899442307615	1722.355713349869	-1.240287040279889e-9	-1.9186066899719427e-10	2.45130763861146e-7	0.00001516753901503305	-9.500823010515094e-13	2.76437389667318e-6	3.1858562612816404e-7	1.0300952092560797e-10	-6.347563235386846e-12	-1.791823243300649e-7
423	0	16000	1600	3	8	1.0025392175490258	1.102539219459876	73.01703465860936	1515.5944640910147	0.019384497227402236	323.09900045779193	973.2436818839055	0.04214037720688242	0.019178994416668357	1722.355713173141	-1.1193005264685055e-9	-2.1821450186420542e-10	2.176124076410738e-7	0.000014786723737382909	-1.7300164144217917e-11	2.692953831776998e-6	3.1197241544617575e-7	9.187485007677855e-11	-6.768758898214187e-12	-1.741514795505559e-7
424	0	16000	1600	3	8	1.0025392165186704	1.1025392192190901	73.0170348557085	1515.5944786919076	0.01938449719606355	323.09900311512797	973.2436821924813	0.04214037729059022	0.019178994409504754	1722.3557130015251	-9.445836478683953e-10	-2.622805561792621e-10	1.7733676907062307e-7	0.000014416338774528372	-4.4859007747288345e-11	2.6220276538419816e-6	3.051567416139463e-7	7.584876726866248e-11	-7.538980035710124e-12	-1.691187821011721e-7
425	0	16000	1600	3	8	1.0025392156535118	1.1025392189374679	73.0170350147847	1515.5944929262462	0.01938449713872062	323.099005702466	973.2436824941744	0.04214037735919599	0.019178994401629332	1722.3557128348264	-7.889068345280818e-10	-2.9988720176982817e-10	1.4156649775687515e-7	0.00001405361543984984	-6.930865417504033e-11	2.5529578157608485e-6	2.982073019546386e-7	6.167079752945322e-11	-8.192394301577196e-12	-1.6431729862884088e-7
426	0	16000	1600	3	8	1.00253921493451	1.1025392186214689	73.0170351403433	1515.5945068016924	0.019384497058482643	323.09900822166236	973.2436827888513	0.042140377414547854	0.019178994393158903	1722.3557126728135	-6.522700864475651e-10	-3.3103443863590366e-10	1.1030159369983012e-7	0.000013698553733347312	-9.064910342747388e-11	2.485744317533597e-6	2.911240964682524e-7	4.934094085915081e-11	-8.729001695815402e-12	-1.597470291335622e-7
427	0	16000	1600	3	8	1.002539214342625	1.1025392182775522	73.01703523688967	1515.5945203259075	0.019384496958458813	323.09901067457344	973.2436830763781	0.04214037745849391	0.019178994384210266	1722.3557125152552	-5.346734036268452e-10	-3.557222667774886e-10	8.354205689948796e-8	0.000013351153655020786	-1.0888035550458896e-10	2.420387159160229e-6	2.8390712515478787e-7	3.885919725775523e-11	-9.148802218424741e-12	-1.5540797361533608e-7
428	0	16000	1600	3	8	1.0025392138588165	1.1025392179121773	73.0170353089292	1515.5945335065535	0.01938449684175833	323.09901306305545	973.243683356621	0.04214037749288228	0.019178994374900234	1722.3557123619205	-4.36116786065922e-10	-3.739506861945829e-10	6.128788735584868e-8	0.000013011415204870266	-1.240024104063856e-10	2.3568863406407426e-6	2.7655638801424493e-7	3.0225566725266476e-11	-9.451795869405218e-12	-1.513001320741625e-7
429	0	16000	1600	3	8	1.0025392134640447	1.1025392175318038	73.01703536096723	1515.594546351292	0.019384496711490392	323.09901538896486	973.2436836294463	0.04214037751956108	0.01917899436534561	1722.3557122125778	-3.566002337647957e-10	-3.8571969688718664e-10	4.3539085068912246e-8	0.000012679338382895748	-1.360152681328638e-10	2.2952418619751392e-6	2.690718850466237e-7	2.344004926168457e-11	-9.637982648756824e-12	-1.474235045100415e-7
430	0	16000	1600	3	8	1.0025392131392694	1.1025392171428912	73.01703539750916	1515.5945588677841	0.019384496570764194	323.099017654158	973.2436838947202	0.04214037754037842	0.0191789943556632	1722.3557120669964	-2.961237467234661e-10	-3.9102929885529983e-10	3.029565003867869e-8	0.000012354923189097236	-1.4491892868402357e-10	2.2354537231634185e-6	2.6145361625192395e-7	1.8502644867009487e-11	-9.707362556479566e-12	-1.4377809092297304e-7
431	0	16000	1600	3	8	1.0025392128654504	1.1025392167518986	73.01703542306032	1515.594571063692	0.019384496422688934	323.0990198604911	973.2436841523089	0.04214037755718241	0.01917899434596982	1722.3557119249447	-2.546873249419333e-10	-3.8987949209892237e-10	2.1557582265148007e-8	0.000012038169623474725	-1.5071339205986485e-10	2.1775219242055802e-6	2.5370158163014584e-7	1.5413353541241243e-11	-9.659935592573442e-12	-1.4036389131295713e-7
432	0	16000	1600	3	8	1.002539212623548	1.1025392163652854	73.01703544212612	1515.5945829466773	0.019384496270373808	323.0990220098206	973.2436844020788	0.042140377571821167	0.019178994336382267	1722.3557117861915	-2.3229096842019723e-10	-3.822702766180543e-10	1.7324881748320194e-8	0.00001172907768602822	-1.5339865826038772e-10	2.1214464651016245e-6	2.4581578118128936e-7	1.4172175284379832e-11	-9.495701757038452e-12	-1.371809056799938e-7
433	0	16000	1600	3	8	1.0025392123945218	1.102539215989511	73.01703545921188	1515.5945945244014	0.019384496116928013	323.0990241040028	973.2436846438959	0.0421403775861428	0.019178994327017352	1722.3557116505058	-2.2893467715825796e-10	-3.6820165241269574e-10	1.759754848819525e-8	0.000011427647376757715	-1.5297472728559213e-10	2.067227345851551e-6	2.3779621490535448e-7	1.4779110096425255e-11	-9.214661049874597e-12	-1.34229134024083e-7
434	0	16000	1600	3	8	1.002539212159332	1.1025392156310352	73.01703547882299	1515.5946058045258	0.01938449596546075	323.0990261448941	973.2436848776266	0.042140377601995425	0.01917899431799188	1722.3557115176561	-2.4461845115611545e-10	-3.476736194828465e-10	2.2375582484773175e-8	0.000011133878695663216	-1.4944159913547807e-10	2.0148645664553606e-6	2.2964288280234122e-7	1.723415797737751e-11	-8.816813471081875e-12	-1.3150857634522476e-7
435	0	16000	1600	3	8	1.0025392119014354	1.1025392152946834	73.01703550485266	1515.5946167935333	0.019384495819696198	323.09902813405586	973.2436851035992	0.04214037762080287	0.019178994309403265	1722.355711387584	-2.6860333847592497e-10	-3.272361262622259e-10	2.903792281247587e-8	0.000010843472518042041	-1.4081157410715985e-10	1.963240910113307e-6	2.2307038145374129e-7	1.9827191788488488e-11	-8.383575889303041e-12	-1.283762916139044e-7
436	0	16000	1600	3	8	1.002539211626919	1.1025392149743143	73.01703553574	1515.5946274934527	0.019384495683627854	323.09903007159545	973.2436853241287	0.042140377641068455	0.01917899430118921	1722.3557112609944	-2.783702485721587e-10	-3.1423778071679975e-10	3.224415961567956e-8	0.00001055778952937212	-1.3174551722924416e-10	1.9120412745858013e-6	2.1801062582704498e-7	2.0511146667126293e-11	-8.05897343891751e-12	-1.248161305993224e-7
437	0	16000	1600	3	8	1.0025392113488139	1.1025392146647368	73.01703556835574	1515.5946379119591	0.019384495555364357	323.0990319585444	973.243685539664	0.04214037766143947	0.019178994293256448	1722.355711137926	-2.7578040586559726e-10	-3.056526020293577e-10	3.249470016831487e-8	0.00001028064673865395	-1.2520188579489902e-10	1.8620596083758534e-6	2.1308180870263733e-7	2.003805700287085e-11	-7.82098969325612e-12	-1.2133390469820946e-7
438	0	16000	1600	3	8	1.002539211079477	1.102539214361538	73.01703559974418	1515.5946480575928	0.019384495432383277	323.09903379612064	973.243685750336	0.042140377680758886	0.019178994285518357	1722.3557110183006	-2.608338103562409e-10	-3.0148059019989974e-10	2.978954447038174e-8	0.000010012044145887529	-1.2118067980412443e-10	1.8132959114834641e-6	2.082839300805184e-7	1.840792279572219e-11	-7.669624652318872e-12	-1.1792961391056567e-7
439	0	16000	1600	3	8	1.0025392108312652	1.1025392140603045	73.0170356269496	1515.5946579388942	0.019384495312162187	323.0990355855422	973.2436859562756	0.04214037769786964	0.019178994277888325	1722.3557109020408	-2.3353046204408944e-10	-3.017217452284259e-10	2.412869252188027e-8	9.751981751072863e-6	-1.1968189925692037e-10	1.7657501839086331e-6	2.0361698996068815e-7	1.5620744045680296e-11	-7.604878316105767e-12	-1.1460325823639097e-7
440	0	16000	1600	3	8	1.002539210616535	1.1025392137566234	73.01703564701633	1515.5946675644032	0.019384495192178667	323.099037328027	973.2436861576136	0.04214037771161469	0.019178994270279727	1722.355710789068	-1.93870360929143e-10	-3.063760671149361e-10	1.5512144322810423e-8	9.500459554209945e-6	-1.2070554415328688e-10	1.7194224256513604e-6	1.990809883431466e-7	1.1676520752745181e-11	-7.626750684616803e-12	-1.1135483767568535e-7
441	0	16000	1600	3	8	1.0025392104476434	1.1025392134460814	73.01703565698865	1515.59467694266	0.01938449506991029	323.09903902479306	973.2436863544812	0.042140377720837	0.01917899426260595	1722.355710679305	-1.4185350701140154e-10	-3.154435558594305e-10	3.939899873172177e-9	9.257477555298777e-6	-1.2425161449322391e-10	1.674312636711646e-6	1.9467592522789372e-7	6.575252916916824e-12	-7.735241757851982e-12	-1.0818435222844885e-7
442	0	16000	1600	3	8	1.002539210336947	1.1025392131242653	73.0170356539109	1515.594686082205	0.019384494942834632	323.09904067705827	973.2436865470091	0.042140377724379514	0.01917899425478037	1722.3557105726734	-7.747990029086503e-11	-3.2892421146190894e-10	-1.0588040827034441e-8	9.023035754339361e-6	-1.303201102767315e-10	1.63042081708949e-6	1.9040180061492956e-7	3.169405381952489e-13	-7.930351535811301e-12	-1.0509180189468144e-7
443	0	16000	1600	3	8	1.0025392102968025	1.102539212786762	73.01703563482734	1515.5946949915783	0.019384494808429263	323.0990422860407	973.2436867353284	0.0421403777210852	0.019178994246716374	1722.3557104690954	-7.495407675335654e-13	-3.4681803392237146e-10	-2.807167777780946e-8	8.797134151331695e-6	-1.3891103150380968e-10	1.587746966784892e-6	1.8625861450425407e-7	-7.098416383419562e-12	-8.212080018494765e-12	-1.0207718667438314e-7
444	0	16000	1600	3	8	1.0025392103395667	1.1025392124291582	73.0170355967823	1515.59470367932	0.019384494664171758	323.0990438529582	973.24368691957	0.042140377709797006	0.01917899423832734	1722.3557103684932	8.833757155859298e-11	-3.691250232408181e-10	-4.851101097915285e-8	8.579772746275782e-6	-1.5002437817445838e-10	1.5462910857978526e-6	1.8224636689586726e-7	-1.5670817847927597e-11	-8.580427205902369e-12	-9.914050656755393e-8
445	0	16000	1600	3	8	1.0025392104775965	1.1025392120470408	73.01703553682009	1515.5947121539705	0.019384494507539696	323.09904537902884	973.2436870998648	0.04214037768935788	0.019178994229526646	1722.3557102707884	1.8978143668751452e-10	-3.9584517941724885e-10	-7.190604043106464e-8	8.370951539171617e-6	-1.6366015028867764e-10	1.5060531741283715e-6	1.783650577897692e-7	-2.5400263855328865e-11	-9.035393098034115e-12	-9.628176157419385e-8
446	0	16000	1600	3	8	1.0025392107232485	1.1025392116359967	73.017035451985	1515.59472042407	0.01938449433601065	323.09904686547054	973.2436872763437	0.04214037765861079	0.01917899422022768	1722.3557101759036	3.0358205461923104e-10	-4.269785024516637e-10	-9.82567661335448e-8	8.170670530019204e-6	-1.7981834784646743e-10	1.4670332317764485e-6	1.7461468718595974e-7	-3.628675440562336e-11	-9.576977694890002e-12	-9.350095169430285e-8
447	0	16000	1600	3	8	1.0025392110691531	1.102539211198808	73.01703534401994	1515.594728495013	0.019384494150119724	323.09904831346466	973.2436874488463	0.04214037761837918	0.019178994210475163	1722.3557100836676	3.314661494804875e-10	-4.2670321295059617e-10	-1.04156058859792e-7	7.963219200807609e-6	-1.8323271097579387e-10	1.4290394404407152e-6	1.695538543249646e-7	-3.846980323344845e-11	-9.550951699635015e-12	-9.12570645351025e-8
448	0	16000	1600	3	8	1.0025392113456912	1.1025392107971526	73.01703525330778	1515.5947363458206	0.019384493975966404	323.0990497237779	973.2436876149462	0.04214037758570356	0.019178994201392886	1722.3557099931986	2.2312665150245654e-10	-3.77289737811669e-10	-7.763476237119975e-8	7.739476068083987e-6	-1.6519844166115573e-10	1.3917314391333488e-6	1.6272702051688075e-7	-2.7056674228144786e-11	-8.625054456066779e-12	-8.966833805561965e-8
449	0	16000	1600	3	8	1.0025392115184402	1.102539210442864	73.01703518801742	1515.5947439761253	0.01938449381947382	323.0990510972162	973.2436877744624	0.042140377563915365	0.019178994193202147	1722.3557099043553	1.2388788829959065e-10	-3.319699498600572e-10	-5.3312444055370574e-8	7.522213018054783e-6	-1.4791123006883875e-10	1.355289547226762e-6	1.563861719243033e-7	-1.6694952409110705e-11	-7.767874681144095e-12	-8.800622403210827e-8
450	0	16000	1600	3	8	1.0025392115965006	1.102539210131848	73.01703514594989	1515.5947513924068	0.019384493679894924	323.0990524346457	973.2436879278806	0.04214037755196319	0.01917899418583423	1722.3557098172107	3.3749859871889843e-11	-2.9074384909576075e-10	-3.118910391230446e-8	7.3114300507199945e-6	-1.3137107619884298e-10	1.319713764720955e-6	1.5053130854723227e-7	-7.384637776346189e-12	-6.979412374866968e-12	-8.627072246456833e-8
451	0	16000	1600	3	8	1.0025392115889733	1.1025392098600115	73.01703512490623	1515.5947586011453	0.01938449355648265	323.0990537369325	973.243688075687	0.04214037754879562	0.019178994179220418	1722.3557097318383	-4.728743378064587e-11	-2.536114355187797e-10	-1.1264741942001377e-8	7.1071271660796226e-6	-1.1557798005116836e-10	1.2850040916159282e-6	1.451624303856676e-7	8.742696701487306e-13	-6.259667537235398e-12	-8.446183335299982e-8
452	0	16000	1600	3	8	1.0025392115049592	1.1025392096232607	73.01703512268742	1515.594765608821	0.019384493448489946	323.0990550049426	973.2436882183674	0.04214037755336126	0.01917899417329199	1722.3557096483116	-1.1922399265801655e-10	-2.2057270912911392e-10	6.460641855538656e-9	6.909304364133665e-6	-1.005319416258149e-10	1.2511605279116813e-6	1.4027953743960936e-7	8.081769930374079e-12	-5.608640168249384e-12	-8.257955669740278e-8
453	0	16000	1600	3	8	1.002539211353559	1.1025392094175017	73.01703513709451	1515.594772421914	0.019384493355169747	323.0990562395422	973.243688356408	0.04214037756460869	0.01917899416798023	1722.3557095667038	-1.820598167602221e-10	-1.9162766992676352e-10	2.1987047480315633e-8	6.717961644882126e-6	-8.623296092278262e-11	1.2181830736082145e-6	1.358826297090575e-7	1.4237863004329848e-11	-5.026330267908926e-12	-8.062389249777718e-8
454	0	16000	1600	3	8	1.0025392111438731	1.1025392092386408	73.01703516592852	1515.5947790469045	0.019384493275775003	323.09905744159744	973.2436884902947	0.04214037758148651	0.019178994163216424	1722.3557094870882	-2.357949060872626e-10	-1.6677631791172848e-10	3.531447493232957e-8	6.5330990083250014e-6	-7.268103794207153e-11	1.1860717287055273e-6	1.3197170719401206e-7	1.9342548892016033e-11	-4.512737836214023e-12	-7.859484075412301e-8
455	0	16000	1600	3	8	1.0025392108850026	1.1025392090825845	73.01703520699047	1515.5947854902722	0.019384493209558654	323.0990586119744	973.2436886205135	0.04214037760294332	0.019178994158931848	1722.3557094095386	-2.80429260639138e-10	-1.4601865308400877e-10	4.644292421158044e-8	6.354716454462293e-6	-5.987617268368156e-11	1.1548264932036202e-6	1.28546769894473e-7	2.339582759343264e-11	-4.067862873164678e-12	-7.649240146644031e-8
456	0	16000	1600	3	8	1.0025392105860482	1.1025392089452388	73.01703525808138	1515.5947917584974	0.01938449315577364	323.09905975153913	973.2436887475502	0.0421403776279277	0.01917899415505779	1722.3557093341278	-3.159628804158483e-10	-1.2935467544360441e-10	5.537239531806828e-8	6.182813983294002e-6	-4.7818365147612787e-11	1.124447367102493e-6	1.2560781781044032e-7	2.6397699108579666e-11	-3.6917053787608885e-12	-7.431657463472906e-8
457	0	16000	1600	3	8	1.0025392102561106	1.1025392088225106	73.01703531700227	1515.5947978580602	0.019384493113672904	323.0990608611578	973.2436888718911	0.04214037765538825	0.019178994151525533	1722.3557092609299	-3.423957654173935e-10	-1.1678438499051542e-10	6.210288825179306e-8	6.017391594820126e-6	-3.650761533386516e-11	1.0949343504021458e-6	1.231548509419141e-7	2.8348163437457117e-11	-3.3842653530026557e-12	-7.206736025898923e-8
458	0	16000	1600	3	8	1.0025392099042902	1.1025392087103056	73.01703538155417	1515.5948037954406	0.01938449308250939	323.09906194169656	973.2436889940219	0.04214037768427356	0.019178994148266355	1722.3557091900177	-3.597279156437737e-10	-1.0830778172474174e-10	6.66344030127548e-8	5.858449289040666e-6	-2.5943923242438724e-11	1.0662874431025786e-6	1.2118786928889423e-7	2.9247220580064987e-11	-3.1455427958899786e-12	-6.974475833922086e-8
459	0	16000	1600	3	8	1.0025392095396883	1.1025392086045305	73.01703544953808	1515.5948095771187	0.01938449306153604	323.09906299402144	973.2436891144288	0.04214037771353222	0.019178994145211542	1722.3557091214648	-3.6795933109498877e-10	-1.0392486564628342e-10	6.896693960095349e-8	5.705987065955623e-6	-1.6127288873333444e-11	1.0385066452037912e-6	1.1970687285138075e-7	2.9094870536403272e-11	-2.9755377074228574e-12	-6.734876887542395e-8
460	0	16000	1600	3	8	1.0025392091714052	1.1025392085010912	73.01703551875505	1515.5948152095748	0.019384493050005794	323.09906401899855	973.2436892335977	0.04214037774211283	0.019178994142292374	1722.3557090553445	-3.670900117710388e-10	-1.0363563675514046e-10	6.910049801638913e-8	5.560004925564994e-6	-7.057712226549335e-12	1.0115919567057839e-6	1.187118616293737e-7	2.789111330647198e-11	-2.874250087601293e-12	-6.487939186759847e-8
461	0	16000	1600	3	8	1.0025392088085419	1.1025392083958945	73.01703558700609	1515.5948206992887	0.019384493047171596	323.099065017494	973.2436893520145	0.042140377768963976	0.019178994139440134	1722.3557089917304	-3.5711995767192367e-10	-1.0744009505131282e-10	6.703507825906173e-8	5.4205028678687834e-6	1.264806697913608e-12	9.855433776085564e-7	1.1820283562287305e-7	2.5635948890271108e-11	-2.841679936425285e-12	-6.233662731574444e-8
462	0	16000	1600	3	8	1.002539208460199	1.1025392082848464	73.01703565209222	1515.5948260527405	0.019384493052286386	323.099065990374	973.2436894701654	0.042140377793034256	0.01917899413658611	1722.3557089306958	-3.3804916879764346e-10	-1.1533824053480055e-10	6.277068032897127e-8	5.287480892866988e-6	8.84026790005538e-12	9.60360907912109e-7	1.1817979483187878e-7	2.2329377287800658e-11	-2.8778272538948325e-12	-5.972047521986186e-8
463	0	16000	1600	3	8	1.0025392081354771	1.1025392081638534	73.01703571181446	1515.5948312764103	0.01938449306460311	323.09906693850456	973.2436895885361	0.04214037781327226	0.019178994133661576	1722.355708872314	-3.098776451481982e-10	-1.2733007320560362e-10	5.6307304226117775e-8	5.160939000559609e-6	1.5668671379875986e-11	9.360445476164414e-7	1.1864273925639092e-7	1.7971398499060626e-11	-2.9826920400099366e-12	-5.7030935579950726e-8
464	0	16000	1600	3	8	1.002539207842204	1.1025392080302556	73.01703576430278	1515.5948363758123	0.01938449308230909	323.0990678627072	973.2436897071939	0.042140377828982986	0.019178994130612345	1722.35570881652	-2.8018048714509827e-10	-1.3502219739922537e-10	4.9598420625251326e-8	5.035201076260662e-6	1.558956540328725e-11	9.123284454218416e-7	1.1715552761889757e-7	1.465002730831523e-11	-3.0706821033410435e-12	-5.5071252301428366e-8
465	0	16000	1600	3	8	1.0025392075711863	1.102539207898473	73.01703581202995	1515.5948413446577	0.01938449309208335	323.09906876319974	973.2436898214656	0.042140377843742007	0.019178994127565695	1722.3557087616962	-2.6182906227954047e-10	-1.2870080847535005e-10	4.584450654326853e-8	4.903056060490653e-6	4.101228395739841e-12	8.887445768405359e-7	1.1145455842842917e-7	1.4836917109600647e-11	-3.024099122052736e-12	-5.4563062119421174e-8
466	0	16000	1600	3	8	1.0025392073185972	1.1025392077725382	73.01703585596893	1515.5948461830567	0.019384493090796096	323.0990696403723	973.2436899302362	0.042140377858594605	0.019178994124561182	1722.3557087074212	-2.4332359936068307e-10	-1.2332682999772313e-10	4.202203555229384e-8	4.774308196528524e-6	-6.533460406208905e-12	8.656885793205808e-7	1.0615332337038168e-7	1.4837170028970326e-11	-2.986413308917299e-12	-5.397314641744124e-8
467	0	16000	1600	3	8	1.0025392070845904	1.1025392076515035	73.01703589605117	1515.5948508944064	0.019384493079300978	323.0990704947528	973.2436900339055	0.04214037787335414	0.019178994121589903	1722.3557086537771	-2.2466409838852604e-10	-1.189002619663446e-10	3.813100765232727e-8	4.6489574843742744e-6	-1.631450100255894e-11	8.431604528619763e-7	1.0125182244475511e-7	1.4650786066424274e-11	-2.957624663934733e-12	-5.3301505195488574e-8
468	0	16000	1600	3	8	1.0025392068693202	1.1025392075344218	73.01703593220809	1515.594855482104	0.019384493058451645	323.09907132686914	973.2436901328731	0.042140377887833966	0.019178994118642965	1722.3557086008454	-2.0585055936306933e-10	-1.1542110438121453e-10	3.4171422843368806e-8	4.527003924027905e-6	-2.524189339331031e-11	8.211601974647225e-7	9.675005565154947e-8	1.4277765221962483e-11	-2.9377331871050375e-12	-5.254813845356316e-8
469	0	16000	1600	3	8	1.0025392066729406	1.1025392074203455	73.01703596437116	1515.5948599495466	0.01938449302910174	323.09907213724915	973.2436902275389	0.04214037790184746	0.019178994115711473	1722.355708548708	-1.86882982284313e-10	-1.1288935724233284e-10	3.014328112541844e-8	4.408447515489414e-6	-3.331563757846298e-11	7.996878131288193e-7	9.264802299076472e-8	1.3718107495584948e-11	-2.9267388784282128e-12	-5.1713046191664997e-8
470	0	16000	1600	3	8	1.0025392064956056	1.1025392073083273	73.0170359924718	1515.5948643001313	0.01938449299210492	323.0990729264208	973.2436903183025	0.04214037791520797	0.01917899411278652	1722.3557084974466	-1.6776136715225698e-10	-1.1130502054969954e-10	2.604658249847618e-8	4.293288258758803e-6	-4.053573355801697e-11	7.787432998542667e-7	8.89457244624009e-8	1.2971812887291683e-11	-2.9246417379042596e-12	-5.079622840979411e-8
471	0	16000	1600	3	8	1.0025392063374694	1.1025392071974196	73.01703601644147	1515.5948685372555	0.019384492948314826	323.09907369491174	973.2436904055636	0.042140377927728866	0.019178994109859224	1722.355708447143	-1.484857139669013e-10	-1.1066809430331465e-10	2.1881326962542027e-8	4.181526153836072e-6	-4.690218133197225e-11	7.583266576410646e-7	8.564316006645797e-8	1.2038881397082675e-11	-2.9314417655331765e-12	-4.9797685107950474e-8
